period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,60,Bidder Betty,bid,3.0,3,"{'Bidder Andy': 0, 'Bidder Betty': 3.0, 'Bidder Charles': 0}",Bidder Betty
0,1,4.0,60,Bidder Andy,bid,30.0,60,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 0}",Bidder Andy
0,2,11.0,60,Bidder Charles,bid,10.0,81,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 10.0}",Bidder Andy
1,0,11.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 10.0}",Bidder Andy
1,1,21.0,60,Bidder Charles,bid,20.0,81,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Andy
1,2,21.0,60,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Andy
2,0,21.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Andy
2,1,30.0,60,Bidder Charles,bid,30.0,81,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 30.0}",Bidder Andy
2,2,31.0,60,Bidder Andy,bid,40.0,60,"{'Bidder Andy': 40.0, 'Bidder Betty': 3.0, 'Bidder Charles': 30.0}",Bidder Andy
3,0,31.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 40.0, 'Bidder Betty': 3.0, 'Bidder Charles': 30.0}",Bidder Andy
3,1,40.0,60,Bidder Charles,bid,40.0,81,"{'Bidder Andy': 40.0, 'Bidder Betty': 3.0, 'Bidder Charles': 40.0}",Bidder Andy
3,2,41.0,60,Bidder Andy,bid,50.0,60,"{'Bidder Andy': 50.0, 'Bidder Betty': 3.0, 'Bidder Charles': 40.0}",Bidder Andy
4,0,41.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 50.0, 'Bidder Betty': 3.0, 'Bidder Charles': 40.0}",Bidder Andy
4,1,46.0,60,Bidder Charles,bid,45.0,81,"{'Bidder Andy': 50.0, 'Bidder Betty': 3.0, 'Bidder Charles': 45.0}",Bidder Andy
4,2,46.0,60,Bidder Andy,bid,55.0,60,"{'Bidder Andy': 55.0, 'Bidder Betty': 3.0, 'Bidder Charles': 45.0}",Bidder Andy
5,0,51.0,60,Bidder Charles,bid,50.0,81,"{'Bidder Andy': 55.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Andy
5,1,51.0,60,Bidder Andy,bid,58.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Andy
5,2,51.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 58.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Andy
6,0,51.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 58.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Andy
6,1,51.0,60,Bidder Andy,bid,59.0,60,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Andy
6,2,60.0,60,Bidder Charles,bid,60.0,81,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 60.0}",Bidder Charles
7,0,60.0,60,Bidder Charles,bid,70.0,81,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 70.0}",Bidder Charles
7,1,60.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 70.0}",Bidder Charles
7,2,60.0,60,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 70.0}",Bidder Charles
8,0,60.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 70.0}",Bidder Charles
8,1,60.0,60,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 70.0}",Bidder Charles
8,2,60.0,60,Bidder Charles,bid,75.0,81,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 75.0}",Bidder Charles
9,0,60.0,60,Bidder Charles,bid,81.0,81,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
9,1,60.0,60,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
9,2,60.0,60,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 59.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
