period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Andy,bid,46.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,47.0,0,Bidder Charles,bid,50.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
0,2,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
1,0,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
1,1,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
1,2,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
2,0,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
2,1,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
2,2,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
3,0,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
3,1,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
3,2,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
4,0,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
4,1,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
4,2,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
5,0,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
5,1,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
5,2,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
6,0,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
6,1,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
6,2,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
7,0,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
7,1,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
7,2,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
8,0,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
8,1,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
8,2,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
9,0,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
9,1,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
9,2,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
10,0,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
10,1,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
10,2,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
