period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Andy,bid,17.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,11.0,0,Bidder Betty,bid,10.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 10.0, 'Bidder Charles': 0}",Bidder Andy
0,2,18.0,0,Bidder Charles,bid,26.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 10.0, 'Bidder Charles': 26.0}",Bidder Charles
1,0,18.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 10.0, 'Bidder Charles': 26.0}",Bidder Charles
1,1,26.0,0,Bidder Betty,bid,25.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 25.0, 'Bidder Charles': 26.0}",Bidder Charles
1,2,26.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 25.0, 'Bidder Charles': 26.0}",Bidder Charles
2,0,26.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 25.0, 'Bidder Charles': 26.0}",Bidder Charles
2,1,27.0,0,Bidder Betty,bid,40.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 40.0, 'Bidder Charles': 26.0}",Bidder Betty
2,2,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 40.0, 'Bidder Charles': 26.0}",Bidder Betty
3,0,27.0,0,Bidder Betty,bid,45.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 45.0, 'Bidder Charles': 26.0}",Bidder Betty
3,1,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 45.0, 'Bidder Charles': 26.0}",Bidder Betty
3,2,27.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 45.0, 'Bidder Charles': 26.0}",Bidder Betty
4,0,27.0,0,Bidder Betty,bid,50.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 50.0, 'Bidder Charles': 26.0}",Bidder Betty
4,1,27.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 50.0, 'Bidder Charles': 26.0}",Bidder Betty
4,2,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 50.0, 'Bidder Charles': 26.0}",Bidder Betty
5,0,27.0,0,Bidder Betty,bid,60.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 60.0, 'Bidder Charles': 26.0}",Bidder Betty
5,1,27.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 60.0, 'Bidder Charles': 26.0}",Bidder Betty
5,2,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 60.0, 'Bidder Charles': 26.0}",Bidder Betty
6,0,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 60.0, 'Bidder Charles': 26.0}",Bidder Betty
6,1,27.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 60.0, 'Bidder Charles': 26.0}",Bidder Betty
6,2,27.0,0,Bidder Betty,bid,70.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 70.0, 'Bidder Charles': 26.0}",Bidder Betty
7,0,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 70.0, 'Bidder Charles': 26.0}",Bidder Betty
7,1,27.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 70.0, 'Bidder Charles': 26.0}",Bidder Betty
7,2,27.0,0,Bidder Betty,bid,75.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 75.0, 'Bidder Charles': 26.0}",Bidder Betty
8,0,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 75.0, 'Bidder Charles': 26.0}",Bidder Betty
8,1,27.0,0,Bidder Betty,bid,85.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 85.0, 'Bidder Charles': 26.0}",Bidder Betty
8,2,27.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 85.0, 'Bidder Charles': 26.0}",Bidder Betty
9,0,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 85.0, 'Bidder Charles': 26.0}",Bidder Betty
9,1,27.0,0,Bidder Betty,hold,0.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 85.0, 'Bidder Charles': 26.0}",Bidder Betty
9,2,27.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 85.0, 'Bidder Charles': 26.0}",Bidder Betty
10,0,27.0,0,Bidder Betty,hold,0.0,85,"{'Bidder Andy': 17.0, 'Bidder Betty': 85.0, 'Bidder Charles': 26.0}",Bidder Betty
10,1,27.0,0,Bidder Charles,hold,0.0,26,"{'Bidder Andy': 17.0, 'Bidder Betty': 85.0, 'Bidder Charles': 26.0}",Bidder Betty
10,2,27.0,0,Bidder Andy,hold,0.0,17,"{'Bidder Andy': 17.0, 'Bidder Betty': 85.0, 'Bidder Charles': 26.0}",Bidder Betty
