period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Betty,bid,30.0,"{'Bidder Andy': 0, 'Bidder Betty': 30.0, 'Bidder Charles': 0}",Bidder Betty
0,1,11.0,0,Bidder Charles,bid,10.0,"{'Bidder Andy': 0, 'Bidder Betty': 30.0, 'Bidder Charles': 10.0}",Bidder Betty
0,2,13.0,0,Bidder Andy,bid,12.0,"{'Bidder Andy': 12.0, 'Bidder Betty': 30.0, 'Bidder Charles': 10.0}",Bidder Betty
1,0,22.0,0,Bidder Andy,bid,21.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 30.0, 'Bidder Charles': 10.0}",Bidder Betty
1,1,26.0,0,Bidder Charles,bid,25.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 30.0, 'Bidder Charles': 25.0}",Bidder Betty
1,2,26.0,0,Bidder Betty,bid,35.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 35.0, 'Bidder Charles': 25.0}",Bidder Betty
2,0,31.0,0,Bidder Charles,bid,30.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 35.0, 'Bidder Charles': 30.0}",Bidder Betty
2,1,31.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 35.0, 'Bidder Charles': 30.0}",Bidder Betty
2,2,31.0,0,Bidder Betty,bid,40.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 40.0, 'Bidder Charles': 30.0}",Bidder Betty
3,0,40.0,0,Bidder Charles,bid,40.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 40.0, 'Bidder Charles': 40.0}",Bidder Betty
3,1,41.0,0,Bidder Betty,bid,45.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 45.0, 'Bidder Charles': 40.0}",Bidder Betty
3,2,41.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 45.0, 'Bidder Charles': 40.0}",Bidder Betty
4,0,41.0,0,Bidder Betty,bid,50.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 50.0, 'Bidder Charles': 40.0}",Bidder Betty
4,1,46.0,0,Bidder Charles,bid,45.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 50.0, 'Bidder Charles': 45.0}",Bidder Betty
4,2,46.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 50.0, 'Bidder Charles': 45.0}",Bidder Betty
5,0,46.0,0,Bidder Betty,bid,55.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 55.0, 'Bidder Charles': 45.0}",Bidder Betty
5,1,51.0,0,Bidder Charles,bid,50.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 55.0, 'Bidder Charles': 50.0}",Bidder Betty
5,2,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 55.0, 'Bidder Charles': 50.0}",Bidder Betty
6,0,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 55.0, 'Bidder Charles': 50.0}",Bidder Betty
6,1,51.0,0,Bidder Betty,bid,56.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 56.0, 'Bidder Charles': 50.0}",Bidder Betty
6,2,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 56.0, 'Bidder Charles': 50.0}",Bidder Betty
7,0,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 56.0, 'Bidder Charles': 50.0}",Bidder Betty
7,1,51.0,0,Bidder Betty,bid,60.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
7,2,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
8,0,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
8,1,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
8,2,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
9,0,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
9,1,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
9,2,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
10,0,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
10,1,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
10,2,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 50.0}",Bidder Betty
