period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Andy,bid,6.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,7.0,0,Bidder Charles,bid,64.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 0, 'Bidder Charles': 64.0}",Bidder Charles
0,2,11.0,0,Bidder Betty,bid,10.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 10.0, 'Bidder Charles': 64.0}",Bidder Charles
1,0,11.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 10.0, 'Bidder Charles': 64.0}",Bidder Charles
1,1,11.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 10.0, 'Bidder Charles': 64.0}",Bidder Charles
1,2,13.0,0,Bidder Betty,bid,12.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 12.0, 'Bidder Charles': 64.0}",Bidder Charles
2,0,13.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 12.0, 'Bidder Charles': 64.0}",Bidder Charles
2,1,13.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 12.0, 'Bidder Charles': 64.0}",Bidder Charles
2,2,21.0,0,Bidder Betty,bid,20.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 20.0, 'Bidder Charles': 64.0}",Bidder Charles
3,0,21.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 20.0, 'Bidder Charles': 64.0}",Bidder Charles
3,1,21.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 20.0, 'Bidder Charles': 64.0}",Bidder Charles
3,2,26.0,0,Bidder Betty,bid,25.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 25.0, 'Bidder Charles': 64.0}",Bidder Charles
4,0,31.0,0,Bidder Betty,bid,30.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 30.0, 'Bidder Charles': 64.0}",Bidder Charles
4,1,31.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 30.0, 'Bidder Charles': 64.0}",Bidder Charles
4,2,31.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 30.0, 'Bidder Charles': 64.0}",Bidder Charles
5,0,31.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 30.0, 'Bidder Charles': 64.0}",Bidder Charles
5,1,36.0,0,Bidder Betty,bid,35.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 35.0, 'Bidder Charles': 64.0}",Bidder Charles
5,2,36.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 35.0, 'Bidder Charles': 64.0}",Bidder Charles
6,0,36.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 35.0, 'Bidder Charles': 64.0}",Bidder Charles
6,1,41.0,0,Bidder Betty,bid,40.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 40.0, 'Bidder Charles': 64.0}",Bidder Charles
6,2,41.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 40.0, 'Bidder Charles': 64.0}",Bidder Charles
7,0,46.0,0,Bidder Betty,bid,45.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 45.0, 'Bidder Charles': 64.0}",Bidder Charles
7,1,46.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 45.0, 'Bidder Charles': 64.0}",Bidder Charles
7,2,46.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 45.0, 'Bidder Charles': 64.0}",Bidder Charles
8,0,46.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 45.0, 'Bidder Charles': 64.0}",Bidder Charles
8,1,46.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 45.0, 'Bidder Charles': 64.0}",Bidder Charles
8,2,63.0,0,Bidder Betty,bid,62.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
9,0,63.0,0,Bidder Betty,hold,0.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
9,1,63.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
9,2,63.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
10,0,63.0,0,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 6.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
10,1,63.0,0,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 6.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
10,2,63.0,0,Bidder Betty,hold,0.0,62,"{'Bidder Andy': 6.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
