period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Charles,bid,20.0,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 20.0}",Bidder Charles
0,1,21.0,0,Bidder Betty,bid,30.0,"{'Bidder Andy': 0, 'Bidder Betty': 30.0, 'Bidder Charles': 20.0}",Bidder Betty
0,2,23.0,0,Bidder Andy,bid,22.0,"{'Bidder Andy': 22.0, 'Bidder Betty': 30.0, 'Bidder Charles': 20.0}",Bidder Betty
1,0,23.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 22.0, 'Bidder Betty': 30.0, 'Bidder Charles': 20.0}",Bidder Betty
1,1,25.0,0,Bidder Andy,bid,24.0,"{'Bidder Andy': 24.0, 'Bidder Betty': 30.0, 'Bidder Charles': 20.0}",Bidder Betty
1,2,30.0,0,Bidder Charles,bid,30.0,"{'Bidder Andy': 24.0, 'Bidder Betty': 30.0, 'Bidder Charles': 30.0}",Bidder Betty
2,0,31.0,0,Bidder Andy,bid,31.0,"{'Bidder Andy': 31.0, 'Bidder Betty': 30.0, 'Bidder Charles': 30.0}",Bidder Andy
2,1,32.0,0,Bidder Betty,bid,33.0,"{'Bidder Andy': 31.0, 'Bidder Betty': 33.0, 'Bidder Charles': 30.0}",Bidder Betty
2,2,34.0,0,Bidder Charles,bid,35.0,"{'Bidder Andy': 31.0, 'Bidder Betty': 33.0, 'Bidder Charles': 35.0}",Bidder Charles
3,0,34.0,0,Bidder Charles,bid,40.0,"{'Bidder Andy': 31.0, 'Bidder Betty': 33.0, 'Bidder Charles': 40.0}",Bidder Charles
3,1,36.0,0,Bidder Andy,bid,35.0,"{'Bidder Andy': 35.0, 'Bidder Betty': 33.0, 'Bidder Charles': 40.0}",Bidder Charles
3,2,36.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 35.0, 'Bidder Betty': 33.0, 'Bidder Charles': 40.0}",Bidder Charles
4,0,36.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 35.0, 'Bidder Betty': 33.0, 'Bidder Charles': 40.0}",Bidder Charles
4,1,40.0,0,Bidder Andy,bid,40.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 33.0, 'Bidder Charles': 40.0}",Bidder Andy
4,2,41.0,0,Bidder Charles,bid,50.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 33.0, 'Bidder Charles': 50.0}",Bidder Charles
5,0,41.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 33.0, 'Bidder Charles': 50.0}",Bidder Charles
5,1,47.0,0,Bidder Andy,bid,46.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 50.0}",Bidder Charles
5,2,47.0,0,Bidder Charles,bid,55.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 55.0}",Bidder Charles
6,0,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 55.0}",Bidder Charles
6,1,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 55.0}",Bidder Charles
6,2,47.0,0,Bidder Charles,bid,60.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 60.0}",Bidder Charles
7,0,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 60.0}",Bidder Charles
7,1,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 60.0}",Bidder Charles
7,2,47.0,0,Bidder Charles,bid,79.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
8,0,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
8,1,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
8,2,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
9,0,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
9,1,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
9,2,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
10,0,47.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
10,1,47.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
10,2,47.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 46.0, 'Bidder Betty': 33.0, 'Bidder Charles': 79.0}",Bidder Charles
