period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Charles,bid,90.0,96,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 90.0}",Bidder Charles
0,1,51.0,0,Bidder Betty,bid,50.0,53,"{'Bidder Andy': 0, 'Bidder Betty': 50.0, 'Bidder Charles': 90.0}",Bidder Charles
0,2,56.0,0,Bidder Andy,bid,55.0,93,"{'Bidder Andy': 55.0, 'Bidder Betty': 50.0, 'Bidder Charles': 90.0}",Bidder Charles
1,0,56.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 55.0, 'Bidder Betty': 50.0, 'Bidder Charles': 90.0}",Bidder Charles
1,1,56.0,0,Bidder Charles,hold,0.0,96,"{'Bidder Andy': 55.0, 'Bidder Betty': 50.0, 'Bidder Charles': 90.0}",Bidder Charles
1,2,61.0,0,Bidder Andy,bid,60.0,93,"{'Bidder Andy': 60.0, 'Bidder Betty': 50.0, 'Bidder Charles': 90.0}",Bidder Charles
2,0,61.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 60.0, 'Bidder Betty': 50.0, 'Bidder Charles': 90.0}",Bidder Charles
2,1,66.0,0,Bidder Andy,bid,65.0,93,"{'Bidder Andy': 65.0, 'Bidder Betty': 50.0, 'Bidder Charles': 90.0}",Bidder Charles
2,2,66.0,0,Bidder Charles,bid,91.0,96,"{'Bidder Andy': 65.0, 'Bidder Betty': 50.0, 'Bidder Charles': 91.0}",Bidder Charles
3,0,66.0,0,Bidder Charles,bid,92.0,96,"{'Bidder Andy': 65.0, 'Bidder Betty': 50.0, 'Bidder Charles': 92.0}",Bidder Charles
3,1,71.0,0,Bidder Andy,bid,70.0,93,"{'Bidder Andy': 70.0, 'Bidder Betty': 50.0, 'Bidder Charles': 92.0}",Bidder Charles
3,2,71.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 70.0, 'Bidder Betty': 50.0, 'Bidder Charles': 92.0}",Bidder Charles
4,0,81.0,0,Bidder Andy,bid,80.0,93,"{'Bidder Andy': 80.0, 'Bidder Betty': 50.0, 'Bidder Charles': 92.0}",Bidder Charles
4,1,81.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 80.0, 'Bidder Betty': 50.0, 'Bidder Charles': 92.0}",Bidder Charles
4,2,81.0,0,Bidder Charles,bid,96.0,96,"{'Bidder Andy': 80.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
5,0,81.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 80.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
5,1,86.0,0,Bidder Andy,bid,85.0,93,"{'Bidder Andy': 85.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
5,2,86.0,0,Bidder Charles,hold,0.0,96,"{'Bidder Andy': 85.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
6,0,94.0,0,Bidder Andy,bid,93.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
6,1,94.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
6,2,94.0,0,Bidder Charles,hold,0.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
7,0,94.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
7,1,94.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
7,2,94.0,0,Bidder Charles,hold,0.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
8,0,94.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
8,1,94.0,0,Bidder Charles,hold,0.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
8,2,94.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
9,0,94.0,0,Bidder Charles,hold,0.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
9,1,94.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
9,2,94.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
10,0,94.0,0,Bidder Charles,hold,0.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
10,1,94.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
10,2,94.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 50.0, 'Bidder Charles': 96.0}",Bidder Charles
