period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Charles,bid,13.0,13,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 13.0}",Bidder Charles
0,1,14.0,0,Bidder Betty,bid,50.0,60,"{'Bidder Andy': 0, 'Bidder Betty': 50.0, 'Bidder Charles': 13.0}",Bidder Betty
0,2,16.0,0,Bidder Andy,bid,15.0,58,"{'Bidder Andy': 15.0, 'Bidder Betty': 50.0, 'Bidder Charles': 13.0}",Bidder Betty
1,0,21.0,0,Bidder Andy,bid,20.0,58,"{'Bidder Andy': 20.0, 'Bidder Betty': 50.0, 'Bidder Charles': 13.0}",Bidder Betty
1,1,21.0,0,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 20.0, 'Bidder Betty': 50.0, 'Bidder Charles': 13.0}",Bidder Betty
1,2,21.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 20.0, 'Bidder Betty': 50.0, 'Bidder Charles': 13.0}",Bidder Betty
2,0,21.0,0,Bidder Betty,bid,55.0,60,"{'Bidder Andy': 20.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
2,1,21.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 20.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
2,2,26.0,0,Bidder Andy,bid,25.0,58,"{'Bidder Andy': 25.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
3,0,28.0,0,Bidder Andy,bid,27.0,58,"{'Bidder Andy': 27.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
3,1,28.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 27.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
3,2,28.0,0,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
4,0,28.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 27.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
4,1,28.0,0,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
4,2,31.0,0,Bidder Andy,bid,30.0,58,"{'Bidder Andy': 30.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
5,0,33.0,0,Bidder Andy,bid,32.0,58,"{'Bidder Andy': 32.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
5,1,33.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 32.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Betty
5,2,33.0,0,Bidder Betty,bid,60.0,60,"{'Bidder Andy': 32.0, 'Bidder Betty': 60.0, 'Bidder Charles': 13.0}",Bidder Betty
6,0,36.0,0,Bidder Andy,bid,35.0,58,"{'Bidder Andy': 35.0, 'Bidder Betty': 60.0, 'Bidder Charles': 13.0}",Bidder Betty
6,1,36.0,0,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 35.0, 'Bidder Betty': 60.0, 'Bidder Charles': 13.0}",Bidder Betty
6,2,36.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 35.0, 'Bidder Betty': 60.0, 'Bidder Charles': 13.0}",Bidder Betty
7,0,36.0,0,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 35.0, 'Bidder Betty': 60.0, 'Bidder Charles': 13.0}",Bidder Betty
7,1,38.0,0,Bidder Andy,bid,37.0,58,"{'Bidder Andy': 37.0, 'Bidder Betty': 60.0, 'Bidder Charles': 13.0}",Bidder Betty
7,2,38.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 37.0, 'Bidder Betty': 60.0, 'Bidder Charles': 13.0}",Bidder Betty
