period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Charles,bid,73.0,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 73.0}",Bidder Charles
0,1,2.0,0,Bidder Betty,bid,1.0,"{'Bidder Andy': 0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
0,2,21.0,0,Bidder Andy,bid,20.0,"{'Bidder Andy': 20.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
1,0,31.0,0,Bidder Andy,bid,30.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
1,1,31.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
1,2,31.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
2,0,31.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
2,1,36.0,0,Bidder Andy,bid,35.0,"{'Bidder Andy': 35.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
2,2,36.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 35.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
3,0,46.0,0,Bidder Andy,bid,45.0,"{'Bidder Andy': 45.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
3,1,46.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 45.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
3,2,46.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 45.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
4,0,51.0,0,Bidder Andy,bid,50.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
4,1,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
4,2,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
5,0,62.0,0,Bidder Andy,bid,61.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
5,1,62.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
5,2,62.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
6,0,62.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
6,1,62.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
6,2,62.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
7,0,62.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
7,1,62.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
7,2,62.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
8,0,62.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
8,1,62.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
8,2,62.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
9,0,62.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
9,1,62.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
9,2,62.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
10,0,62.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
10,1,62.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
10,2,62.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 61.0, 'Bidder Betty': 1.0, 'Bidder Charles': 73.0}",Bidder Charles
