period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Andy,bid,50.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,36.0,0,Bidder Betty,bid,35.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 0}",Bidder Andy
0,2,51.0,0,Bidder Charles,bid,79.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
1,0,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
1,1,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
1,2,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
2,0,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
2,1,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
2,2,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
3,0,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
3,1,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
3,2,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
4,0,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
4,1,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
4,2,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
5,0,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
5,1,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
5,2,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
6,0,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
6,1,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
6,2,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
7,0,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
7,1,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
7,2,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
8,0,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
8,1,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
8,2,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
9,0,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
9,1,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
9,2,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
10,0,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
10,1,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
10,2,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 35.0, 'Bidder Charles': 79.0}",Bidder Charles
