period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Andy,bid,41.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,42.0,0,Bidder Charles,bid,70.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 0, 'Bidder Charles': 70.0}",Bidder Charles
0,2,46.0,0,Bidder Betty,bid,45.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 45.0, 'Bidder Charles': 70.0}",Bidder Charles
1,0,46.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 45.0, 'Bidder Charles': 70.0}",Bidder Charles
1,1,48.0,0,Bidder Betty,bid,47.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 47.0, 'Bidder Charles': 70.0}",Bidder Charles
1,2,48.0,0,Bidder Charles,bid,75.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 47.0, 'Bidder Charles': 75.0}",Bidder Charles
2,0,48.0,0,Bidder Charles,bid,80.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 47.0, 'Bidder Charles': 80.0}",Bidder Charles
2,1,51.0,0,Bidder Betty,bid,50.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 50.0, 'Bidder Charles': 80.0}",Bidder Charles
2,2,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 50.0, 'Bidder Charles': 80.0}",Bidder Charles
3,0,55.0,0,Bidder Betty,bid,54.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 54.0, 'Bidder Charles': 80.0}",Bidder Charles
3,1,55.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 54.0, 'Bidder Charles': 80.0}",Bidder Charles
3,2,55.0,0,Bidder Charles,bid,85.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 54.0, 'Bidder Charles': 85.0}",Bidder Charles
4,0,55.0,0,Bidder Charles,bid,90.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 54.0, 'Bidder Charles': 90.0}",Bidder Charles
4,1,57.0,0,Bidder Betty,bid,56.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 56.0, 'Bidder Charles': 90.0}",Bidder Charles
4,2,57.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 56.0, 'Bidder Charles': 90.0}",Bidder Charles
5,0,57.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 56.0, 'Bidder Charles': 90.0}",Bidder Charles
5,1,59.0,0,Bidder Betty,bid,58.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
5,2,59.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
6,0,59.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
6,1,59.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
6,2,59.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
7,0,59.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
7,1,59.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
7,2,59.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
8,0,59.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
8,1,59.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
8,2,59.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
9,0,59.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
9,1,59.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
9,2,59.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
10,0,59.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
10,1,59.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
10,2,59.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 41.0, 'Bidder Betty': 58.0, 'Bidder Charles': 90.0}",Bidder Charles
