period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,40,Bidder Charles,bid,2.0,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 2.0}",Bidder Charles
0,1,3.0,40,Bidder Andy,bid,70.0,"{'Bidder Andy': 70.0, 'Bidder Betty': 0, 'Bidder Charles': 2.0}",Bidder Andy
0,2,71.0,40,Bidder Betty,bid,80.0,"{'Bidder Andy': 70.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
1,0,71.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 70.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
1,1,71.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 70.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
1,2,76.0,40,Bidder Andy,bid,75.0,"{'Bidder Andy': 75.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
2,0,80.0,40,Bidder Andy,bid,79.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
2,1,80.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
2,2,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
3,0,80.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
3,1,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
3,2,80.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 80.0, 'Bidder Charles': 2.0}",Bidder Betty
4,0,80.0,40,Bidder Betty,bid,83.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
4,1,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
4,2,80.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
5,0,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
5,1,80.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
5,2,80.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
6,0,80.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
6,1,80.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
6,2,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
7,0,80.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
7,1,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
7,2,80.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
8,0,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
8,1,80.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
8,2,80.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
9,0,80.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
9,1,80.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
9,2,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
10,0,80.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
10,1,80.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
10,2,80.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
