period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,40,Bidder Betty,bid,3.0,3,"{'Bidder Andy': 0, 'Bidder Betty': 3.0, 'Bidder Charles': 0}",Bidder Betty
0,1,2.0,40,Bidder Andy,bid,1.0,60,"{'Bidder Andy': 1.0, 'Bidder Betty': 3.0, 'Bidder Charles': 0}",Bidder Betty
0,2,3.0,40,Bidder Charles,bid,3.0,81,"{'Bidder Andy': 1.0, 'Bidder Betty': 3.0, 'Bidder Charles': 3.0}",Bidder Betty
1,0,3.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 1.0, 'Bidder Betty': 3.0, 'Bidder Charles': 3.0}",Bidder Betty
1,1,4.0,40,Bidder Charles,bid,10.0,81,"{'Bidder Andy': 1.0, 'Bidder Betty': 3.0, 'Bidder Charles': 10.0}",Bidder Charles
1,2,10.0,40,Bidder Andy,bid,10.0,60,"{'Bidder Andy': 10.0, 'Bidder Betty': 3.0, 'Bidder Charles': 10.0}",Bidder Andy
2,0,10.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 10.0, 'Bidder Betty': 3.0, 'Bidder Charles': 10.0}",Bidder Andy
2,1,11.0,40,Bidder Charles,bid,20.0,81,"{'Bidder Andy': 10.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Charles
2,2,16.0,40,Bidder Andy,bid,15.0,60,"{'Bidder Andy': 15.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Charles
3,0,16.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 15.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Charles
3,1,20.0,40,Bidder Andy,bid,20.0,60,"{'Bidder Andy': 20.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Andy
3,2,21.0,40,Bidder Charles,bid,30.0,81,"{'Bidder Andy': 20.0, 'Bidder Betty': 3.0, 'Bidder Charles': 30.0}",Bidder Charles
4,0,26.0,40,Bidder Andy,bid,25.0,60,"{'Bidder Andy': 25.0, 'Bidder Betty': 3.0, 'Bidder Charles': 30.0}",Bidder Charles
4,1,26.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 25.0, 'Bidder Betty': 3.0, 'Bidder Charles': 30.0}",Bidder Charles
4,2,26.0,40,Bidder Charles,bid,35.0,81,"{'Bidder Andy': 25.0, 'Bidder Betty': 3.0, 'Bidder Charles': 35.0}",Bidder Charles
5,0,26.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 25.0, 'Bidder Betty': 3.0, 'Bidder Charles': 35.0}",Bidder Charles
5,1,26.0,40,Bidder Charles,bid,45.0,81,"{'Bidder Andy': 25.0, 'Bidder Betty': 3.0, 'Bidder Charles': 45.0}",Bidder Charles
5,2,31.0,40,Bidder Andy,bid,30.0,60,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 45.0}",Bidder Charles
6,0,31.0,40,Bidder Charles,bid,50.0,81,"{'Bidder Andy': 30.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Charles
6,1,41.0,40,Bidder Andy,bid,40.0,60,"{'Bidder Andy': 40.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Charles
6,2,41.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 40.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Charles
7,0,41.0,40,Bidder Charles,bid,60.0,81,"{'Bidder Andy': 40.0, 'Bidder Betty': 3.0, 'Bidder Charles': 60.0}",Bidder Charles
7,1,41.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 40.0, 'Bidder Betty': 3.0, 'Bidder Charles': 60.0}",Bidder Charles
7,2,51.0,40,Bidder Andy,bid,50.0,60,"{'Bidder Andy': 50.0, 'Bidder Betty': 3.0, 'Bidder Charles': 60.0}",Bidder Charles
8,0,60.0,40,Bidder Andy,bid,60.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 60.0}",Bidder Andy
8,1,60.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 60.0}",Bidder Andy
8,2,61.0,40,Bidder Charles,bid,70.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 70.0}",Bidder Charles
9,0,61.0,40,Bidder Charles,bid,75.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 75.0}",Bidder Charles
9,1,61.0,40,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 75.0}",Bidder Charles
9,2,61.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 75.0}",Bidder Charles
10,0,61.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 75.0}",Bidder Charles
10,1,61.0,40,Bidder Charles,bid,81.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
10,2,61.0,40,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
11,0,61.0,40,Bidder Charles,hold,0.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
11,1,61.0,40,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
11,2,61.0,40,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
12,0,61.0,40,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 81.0}",Bidder Charles
