period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,60,Bidder Andy,bid,20.0,21,"{'Bidder Andy': 20.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,21.0,60,Bidder Betty,bid,50.0,86,"{'Bidder Andy': 20.0, 'Bidder Betty': 50.0, 'Bidder Charles': 0}",Bidder Betty
0,2,23.0,60,Bidder Charles,bid,22.0,70,"{'Bidder Andy': 20.0, 'Bidder Betty': 50.0, 'Bidder Charles': 22.0}",Bidder Betty
1,0,23.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 20.0, 'Bidder Betty': 50.0, 'Bidder Charles': 22.0}",Bidder Betty
1,1,25.0,60,Bidder Charles,bid,24.0,70,"{'Bidder Andy': 20.0, 'Bidder Betty': 50.0, 'Bidder Charles': 24.0}",Bidder Betty
1,2,25.0,60,Bidder Betty,bid,60.0,86,"{'Bidder Andy': 20.0, 'Bidder Betty': 60.0, 'Bidder Charles': 24.0}",Bidder Betty
2,0,25.0,60,Bidder Andy,bid,21.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 60.0, 'Bidder Charles': 24.0}",Bidder Betty
2,1,25.0,60,Bidder Betty,bid,65.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 65.0, 'Bidder Charles': 24.0}",Bidder Betty
2,2,31.0,60,Bidder Charles,bid,30.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 65.0, 'Bidder Charles': 30.0}",Bidder Betty
3,0,36.0,60,Bidder Charles,bid,35.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 65.0, 'Bidder Charles': 35.0}",Bidder Betty
3,1,36.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 65.0, 'Bidder Charles': 35.0}",Bidder Betty
3,2,36.0,60,Bidder Betty,bid,70.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 70.0, 'Bidder Charles': 35.0}",Bidder Betty
4,0,41.0,60,Bidder Charles,bid,40.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 70.0, 'Bidder Charles': 40.0}",Bidder Betty
4,1,41.0,60,Bidder Betty,bid,75.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 75.0, 'Bidder Charles': 40.0}",Bidder Betty
4,2,41.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 75.0, 'Bidder Charles': 40.0}",Bidder Betty
5,0,41.0,60,Bidder Betty,hold,0.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 75.0, 'Bidder Charles': 40.0}",Bidder Betty
5,1,51.0,60,Bidder Charles,bid,50.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 75.0, 'Bidder Charles': 50.0}",Bidder Betty
5,2,51.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 75.0, 'Bidder Charles': 50.0}",Bidder Betty
6,0,51.0,60,Bidder Betty,bid,76.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 76.0, 'Bidder Charles': 50.0}",Bidder Betty
6,1,51.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 76.0, 'Bidder Charles': 50.0}",Bidder Betty
6,2,71.0,60,Bidder Charles,bid,70.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 76.0, 'Bidder Charles': 70.0}",Bidder Betty
7,0,71.0,60,Bidder Betty,bid,77.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 77.0, 'Bidder Charles': 70.0}",Bidder Betty
7,1,71.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 77.0, 'Bidder Charles': 70.0}",Bidder Betty
7,2,71.0,60,Bidder Charles,hold,0.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 77.0, 'Bidder Charles': 70.0}",Bidder Betty
8,0,71.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 77.0, 'Bidder Charles': 70.0}",Bidder Betty
8,1,71.0,60,Bidder Betty,bid,86.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 86.0, 'Bidder Charles': 70.0}",Bidder Betty
8,2,71.0,60,Bidder Charles,hold,0.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 86.0, 'Bidder Charles': 70.0}",Bidder Betty
9,0,71.0,60,Bidder Charles,hold,0.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 86.0, 'Bidder Charles': 70.0}",Bidder Betty
9,1,71.0,60,Bidder Betty,hold,0.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 86.0, 'Bidder Charles': 70.0}",Bidder Betty
9,2,71.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 86.0, 'Bidder Charles': 70.0}",Bidder Betty
10,0,71.0,60,Bidder Betty,hold,0.0,86,"{'Bidder Andy': 21.0, 'Bidder Betty': 86.0, 'Bidder Charles': 70.0}",Bidder Betty
10,1,71.0,60,Bidder Charles,hold,0.0,70,"{'Bidder Andy': 21.0, 'Bidder Betty': 86.0, 'Bidder Charles': 70.0}",Bidder Betty
10,2,71.0,60,Bidder Andy,hold,0.0,21,"{'Bidder Andy': 21.0, 'Bidder Betty': 86.0, 'Bidder Charles': 70.0}",Bidder Betty
