period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,60,Bidder Betty,bid,20.0,56,"{'Bidder Andy': 0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Betty
0,1,21.0,60,Bidder Andy,bid,50.0,93,"{'Bidder Andy': 50.0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Andy
0,2,21.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 50.0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Andy
1,0,21.0,60,Bidder Andy,bid,60.0,93,"{'Bidder Andy': 60.0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Andy
1,1,21.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 60.0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Andy
1,2,23.0,60,Bidder Betty,bid,22.0,56,"{'Bidder Andy': 60.0, 'Bidder Betty': 22.0, 'Bidder Charles': 0}",Bidder Andy
2,0,23.0,60,Bidder Andy,bid,70.0,93,"{'Bidder Andy': 70.0, 'Bidder Betty': 22.0, 'Bidder Charles': 0}",Bidder Andy
2,1,26.0,60,Bidder Betty,bid,25.0,56,"{'Bidder Andy': 70.0, 'Bidder Betty': 25.0, 'Bidder Charles': 0}",Bidder Andy
2,2,26.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 70.0, 'Bidder Betty': 25.0, 'Bidder Charles': 0}",Bidder Andy
3,0,26.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 70.0, 'Bidder Betty': 25.0, 'Bidder Charles': 0}",Bidder Andy
3,1,26.0,60,Bidder Andy,bid,80.0,93,"{'Bidder Andy': 80.0, 'Bidder Betty': 25.0, 'Bidder Charles': 0}",Bidder Andy
3,2,31.0,60,Bidder Betty,bid,30.0,56,"{'Bidder Andy': 80.0, 'Bidder Betty': 30.0, 'Bidder Charles': 0}",Bidder Andy
4,0,31.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 80.0, 'Bidder Betty': 30.0, 'Bidder Charles': 0}",Bidder Andy
4,1,31.0,60,Bidder Andy,bid,85.0,93,"{'Bidder Andy': 85.0, 'Bidder Betty': 30.0, 'Bidder Charles': 0}",Bidder Andy
4,2,36.0,60,Bidder Betty,bid,35.0,56,"{'Bidder Andy': 85.0, 'Bidder Betty': 35.0, 'Bidder Charles': 0}",Bidder Andy
5,0,38.0,60,Bidder Betty,bid,37.0,56,"{'Bidder Andy': 85.0, 'Bidder Betty': 37.0, 'Bidder Charles': 0}",Bidder Andy
5,1,38.0,60,Bidder Andy,bid,90.0,93,"{'Bidder Andy': 90.0, 'Bidder Betty': 37.0, 'Bidder Charles': 0}",Bidder Andy
5,2,38.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 90.0, 'Bidder Betty': 37.0, 'Bidder Charles': 0}",Bidder Andy
6,0,46.0,60,Bidder Betty,bid,45.0,56,"{'Bidder Andy': 90.0, 'Bidder Betty': 45.0, 'Bidder Charles': 0}",Bidder Andy
6,1,46.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 90.0, 'Bidder Betty': 45.0, 'Bidder Charles': 0}",Bidder Andy
6,2,46.0,60,Bidder Andy,bid,93.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 45.0, 'Bidder Charles': 0}",Bidder Andy
7,0,57.0,60,Bidder Betty,bid,56.0,56,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
7,1,57.0,60,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
7,2,57.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
8,0,57.0,60,Bidder Betty,hold,0.0,56,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
8,1,57.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
8,2,57.0,60,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
9,0,57.0,60,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
9,1,57.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
9,2,57.0,60,Bidder Betty,hold,0.0,56,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
10,0,57.0,60,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
10,1,57.0,60,Bidder Betty,hold,0.0,56,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
10,2,57.0,60,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 0}",Bidder Andy
