period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,60,Bidder Betty,bid,50.0,83,"{'Bidder Andy': 0, 'Bidder Betty': 50.0, 'Bidder Charles': 0}",Bidder Betty
0,1,3.0,60,Bidder Charles,bid,2.0,2,"{'Bidder Andy': 0, 'Bidder Betty': 50.0, 'Bidder Charles': 2.0}",Bidder Betty
0,2,3.0,60,Bidder Andy,hold,0.0,79,"{'Bidder Andy': 0, 'Bidder Betty': 50.0, 'Bidder Charles': 2.0}",Bidder Betty
1,0,3.0,60,Bidder Betty,bid,60.0,83,"{'Bidder Andy': 0, 'Bidder Betty': 60.0, 'Bidder Charles': 2.0}",Bidder Betty
1,1,6.0,60,Bidder Andy,bid,5.0,79,"{'Bidder Andy': 5.0, 'Bidder Betty': 60.0, 'Bidder Charles': 2.0}",Bidder Betty
1,2,6.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 5.0, 'Bidder Betty': 60.0, 'Bidder Charles': 2.0}",Bidder Betty
2,0,11.0,60,Bidder Andy,bid,10.0,79,"{'Bidder Andy': 10.0, 'Bidder Betty': 60.0, 'Bidder Charles': 2.0}",Bidder Betty
2,1,11.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 10.0, 'Bidder Betty': 60.0, 'Bidder Charles': 2.0}",Bidder Betty
2,2,11.0,60,Bidder Betty,hold,0.0,83,"{'Bidder Andy': 10.0, 'Bidder Betty': 60.0, 'Bidder Charles': 2.0}",Bidder Betty
3,0,11.0,60,Bidder Betty,bid,70.0,83,"{'Bidder Andy': 10.0, 'Bidder Betty': 70.0, 'Bidder Charles': 2.0}",Bidder Betty
3,1,11.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 10.0, 'Bidder Betty': 70.0, 'Bidder Charles': 2.0}",Bidder Betty
3,2,21.0,60,Bidder Andy,bid,20.0,79,"{'Bidder Andy': 20.0, 'Bidder Betty': 70.0, 'Bidder Charles': 2.0}",Bidder Betty
4,0,21.0,60,Bidder Betty,hold,0.0,83,"{'Bidder Andy': 20.0, 'Bidder Betty': 70.0, 'Bidder Charles': 2.0}",Bidder Betty
4,1,21.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 20.0, 'Bidder Betty': 70.0, 'Bidder Charles': 2.0}",Bidder Betty
4,2,31.0,60,Bidder Andy,bid,30.0,79,"{'Bidder Andy': 30.0, 'Bidder Betty': 70.0, 'Bidder Charles': 2.0}",Bidder Betty
5,0,31.0,60,Bidder Betty,bid,75.0,83,"{'Bidder Andy': 30.0, 'Bidder Betty': 75.0, 'Bidder Charles': 2.0}",Bidder Betty
5,1,41.0,60,Bidder Andy,bid,40.0,79,"{'Bidder Andy': 40.0, 'Bidder Betty': 75.0, 'Bidder Charles': 2.0}",Bidder Betty
5,2,41.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 40.0, 'Bidder Betty': 75.0, 'Bidder Charles': 2.0}",Bidder Betty
6,0,41.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 40.0, 'Bidder Betty': 75.0, 'Bidder Charles': 2.0}",Bidder Betty
6,1,51.0,60,Bidder Andy,bid,50.0,79,"{'Bidder Andy': 50.0, 'Bidder Betty': 75.0, 'Bidder Charles': 2.0}",Bidder Betty
6,2,51.0,60,Bidder Betty,hold,0.0,83,"{'Bidder Andy': 50.0, 'Bidder Betty': 75.0, 'Bidder Charles': 2.0}",Bidder Betty
7,0,51.0,60,Bidder Betty,bid,83.0,83,"{'Bidder Andy': 50.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
7,1,80.0,60,Bidder Andy,bid,79.0,79,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
7,2,80.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
8,0,80.0,60,Bidder Betty,hold,0.0,83,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
8,1,80.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
8,2,80.0,60,Bidder Andy,hold,0.0,79,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
9,0,80.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
9,1,80.0,60,Bidder Betty,hold,0.0,83,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
9,2,80.0,60,Bidder Andy,hold,0.0,79,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
10,0,80.0,60,Bidder Betty,hold,0.0,83,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
10,1,80.0,60,Bidder Charles,hold,0.0,2,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
10,2,80.0,60,Bidder Andy,hold,0.0,79,"{'Bidder Andy': 79.0, 'Bidder Betty': 83.0, 'Bidder Charles': 2.0}",Bidder Betty
