period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Betty,bid,50.0,94,"{'Bidder Andy': 0, 'Bidder Betty': 50.0, 'Bidder Charles': 0}",Bidder Betty
0,1,2.0,0,Bidder Andy,bid,1.0,69,"{'Bidder Andy': 1.0, 'Bidder Betty': 50.0, 'Bidder Charles': 0}",Bidder Betty
0,2,6.0,0,Bidder Charles,bid,5.0,83,"{'Bidder Andy': 1.0, 'Bidder Betty': 50.0, 'Bidder Charles': 5.0}",Bidder Betty
1,0,6.0,0,Bidder Betty,bid,51.0,94,"{'Bidder Andy': 1.0, 'Bidder Betty': 51.0, 'Bidder Charles': 5.0}",Bidder Betty
1,1,8.0,0,Bidder Andy,bid,7.0,69,"{'Bidder Andy': 7.0, 'Bidder Betty': 51.0, 'Bidder Charles': 5.0}",Bidder Betty
1,2,11.0,0,Bidder Charles,bid,10.0,83,"{'Bidder Andy': 7.0, 'Bidder Betty': 51.0, 'Bidder Charles': 10.0}",Bidder Betty
2,0,16.0,0,Bidder Charles,bid,15.0,83,"{'Bidder Andy': 7.0, 'Bidder Betty': 51.0, 'Bidder Charles': 15.0}",Bidder Betty
2,1,16.0,0,Bidder Betty,bid,52.0,94,"{'Bidder Andy': 7.0, 'Bidder Betty': 52.0, 'Bidder Charles': 15.0}",Bidder Betty
2,2,21.0,0,Bidder Andy,bid,20.0,69,"{'Bidder Andy': 20.0, 'Bidder Betty': 52.0, 'Bidder Charles': 15.0}",Bidder Betty
3,0,21.0,0,Bidder Betty,bid,60.0,94,"{'Bidder Andy': 20.0, 'Bidder Betty': 60.0, 'Bidder Charles': 15.0}",Bidder Betty
3,1,26.0,0,Bidder Charles,bid,25.0,83,"{'Bidder Andy': 20.0, 'Bidder Betty': 60.0, 'Bidder Charles': 25.0}",Bidder Betty
3,2,31.0,0,Bidder Andy,bid,30.0,69,"{'Bidder Andy': 30.0, 'Bidder Betty': 60.0, 'Bidder Charles': 25.0}",Bidder Betty
4,0,36.0,0,Bidder Andy,bid,35.0,69,"{'Bidder Andy': 35.0, 'Bidder Betty': 60.0, 'Bidder Charles': 25.0}",Bidder Betty
4,1,36.0,0,Bidder Betty,bid,70.0,94,"{'Bidder Andy': 35.0, 'Bidder Betty': 70.0, 'Bidder Charles': 25.0}",Bidder Betty
4,2,41.0,0,Bidder Charles,bid,40.0,83,"{'Bidder Andy': 35.0, 'Bidder Betty': 70.0, 'Bidder Charles': 40.0}",Bidder Betty
5,0,41.0,0,Bidder Betty,bid,80.0,94,"{'Bidder Andy': 35.0, 'Bidder Betty': 80.0, 'Bidder Charles': 40.0}",Bidder Betty
5,1,46.0,0,Bidder Andy,bid,45.0,69,"{'Bidder Andy': 45.0, 'Bidder Betty': 80.0, 'Bidder Charles': 40.0}",Bidder Betty
5,2,51.0,0,Bidder Charles,bid,50.0,83,"{'Bidder Andy': 45.0, 'Bidder Betty': 80.0, 'Bidder Charles': 50.0}",Bidder Betty
6,0,56.0,0,Bidder Andy,bid,55.0,69,"{'Bidder Andy': 55.0, 'Bidder Betty': 80.0, 'Bidder Charles': 50.0}",Bidder Betty
6,1,61.0,0,Bidder Charles,bid,60.0,83,"{'Bidder Andy': 55.0, 'Bidder Betty': 80.0, 'Bidder Charles': 60.0}",Bidder Betty
6,2,61.0,0,Bidder Betty,bid,85.0,94,"{'Bidder Andy': 55.0, 'Bidder Betty': 85.0, 'Bidder Charles': 60.0}",Bidder Betty
7,0,61.0,0,Bidder Betty,bid,90.0,94,"{'Bidder Andy': 55.0, 'Bidder Betty': 90.0, 'Bidder Charles': 60.0}",Bidder Betty
7,1,71.0,0,Bidder Charles,bid,70.0,83,"{'Bidder Andy': 55.0, 'Bidder Betty': 90.0, 'Bidder Charles': 70.0}",Bidder Betty
7,2,71.0,0,Bidder Andy,hold,0.0,69,"{'Bidder Andy': 55.0, 'Bidder Betty': 90.0, 'Bidder Charles': 70.0}",Bidder Betty
8,0,71.0,0,Bidder Betty,bid,92.0,94,"{'Bidder Andy': 55.0, 'Bidder Betty': 92.0, 'Bidder Charles': 70.0}",Bidder Betty
8,1,71.0,0,Bidder Andy,hold,0.0,69,"{'Bidder Andy': 55.0, 'Bidder Betty': 92.0, 'Bidder Charles': 70.0}",Bidder Betty
8,2,73.0,0,Bidder Charles,bid,72.0,83,"{'Bidder Andy': 55.0, 'Bidder Betty': 92.0, 'Bidder Charles': 72.0}",Bidder Betty
9,0,73.0,0,Bidder Betty,bid,94.0,94,"{'Bidder Andy': 55.0, 'Bidder Betty': 94.0, 'Bidder Charles': 72.0}",Bidder Betty
9,1,73.0,0,Bidder Andy,hold,0.0,69,"{'Bidder Andy': 55.0, 'Bidder Betty': 94.0, 'Bidder Charles': 72.0}",Bidder Betty
9,2,81.0,0,Bidder Charles,bid,80.0,83,"{'Bidder Andy': 55.0, 'Bidder Betty': 94.0, 'Bidder Charles': 80.0}",Bidder Betty
