period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Andy,bid,1.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,2.0,0,Bidder Charles,bid,50.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 0, 'Bidder Charles': 50.0}",Bidder Charles
0,2,11.0,0,Bidder Betty,bid,10.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 50.0}",Bidder Charles
1,0,13.0,0,Bidder Betty,bid,12.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 12.0, 'Bidder Charles': 50.0}",Bidder Charles
1,1,13.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 12.0, 'Bidder Charles': 50.0}",Bidder Charles
1,2,13.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 12.0, 'Bidder Charles': 50.0}",Bidder Charles
2,0,21.0,0,Bidder Betty,bid,20.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 50.0}",Bidder Charles
2,1,21.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 50.0}",Bidder Charles
2,2,21.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 50.0}",Bidder Charles
3,0,21.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 50.0}",Bidder Charles
3,1,31.0,0,Bidder Betty,bid,30.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 50.0}",Bidder Charles
3,2,31.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 50.0}",Bidder Charles
4,0,31.0,0,Bidder Charles,bid,52.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 52.0}",Bidder Charles
4,1,31.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 52.0}",Bidder Charles
4,2,41.0,0,Bidder Betty,bid,40.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 40.0, 'Bidder Charles': 52.0}",Bidder Charles
5,0,41.0,0,Bidder Charles,bid,55.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 40.0, 'Bidder Charles': 55.0}",Bidder Charles
5,1,56.0,0,Bidder Betty,bid,60.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
5,2,56.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
6,0,56.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
6,1,56.0,0,Bidder Betty,bid,70.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 70.0, 'Bidder Charles': 55.0}",Bidder Betty
6,2,60.0,0,Bidder Charles,bid,59.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 70.0, 'Bidder Charles': 59.0}",Bidder Betty
7,0,60.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 70.0, 'Bidder Charles': 59.0}",Bidder Betty
7,1,60.0,0,Bidder Betty,bid,75.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 75.0, 'Bidder Charles': 59.0}",Bidder Betty
7,2,60.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 75.0, 'Bidder Charles': 59.0}",Bidder Betty
8,0,60.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 75.0, 'Bidder Charles': 59.0}",Bidder Betty
8,1,60.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 75.0, 'Bidder Charles': 59.0}",Bidder Betty
8,2,60.0,0,Bidder Betty,bid,80.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 80.0, 'Bidder Charles': 59.0}",Bidder Betty
9,0,60.0,0,Bidder Betty,bid,89.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 89.0, 'Bidder Charles': 59.0}",Bidder Betty
9,1,60.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 89.0, 'Bidder Charles': 59.0}",Bidder Betty
9,2,60.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 89.0, 'Bidder Charles': 59.0}",Bidder Betty
