period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Andy,bid,58.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,2.0,0,Bidder Betty,bid,1.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 1.0, 'Bidder Charles': 0}",Bidder Andy
0,2,4.0,0,Bidder Charles,bid,3.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 1.0, 'Bidder Charles': 3.0}",Bidder Andy
1,0,6.0,0,Bidder Charles,bid,5.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 1.0, 'Bidder Charles': 5.0}",Bidder Andy
1,1,6.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 1.0, 'Bidder Charles': 5.0}",Bidder Andy
1,2,8.0,0,Bidder Betty,bid,7.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 7.0, 'Bidder Charles': 5.0}",Bidder Andy
2,0,8.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 7.0, 'Bidder Charles': 5.0}",Bidder Andy
2,1,14.0,0,Bidder Charles,bid,13.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 7.0, 'Bidder Charles': 13.0}",Bidder Andy
2,2,21.0,0,Bidder Betty,bid,20.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 20.0, 'Bidder Charles': 13.0}",Bidder Andy
3,0,21.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 20.0, 'Bidder Charles': 13.0}",Bidder Andy
3,1,31.0,0,Bidder Betty,bid,30.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 30.0, 'Bidder Charles': 13.0}",Bidder Andy
3,2,31.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 30.0, 'Bidder Charles': 13.0}",Bidder Andy
4,0,31.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 30.0, 'Bidder Charles': 13.0}",Bidder Andy
4,1,31.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 30.0, 'Bidder Charles': 13.0}",Bidder Andy
4,2,41.0,0,Bidder Betty,bid,40.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 40.0, 'Bidder Charles': 13.0}",Bidder Andy
5,0,41.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 40.0, 'Bidder Charles': 13.0}",Bidder Andy
5,1,41.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 40.0, 'Bidder Charles': 13.0}",Bidder Andy
5,2,46.0,0,Bidder Betty,bid,45.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 45.0, 'Bidder Charles': 13.0}",Bidder Andy
6,0,48.0,0,Bidder Betty,bid,47.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 47.0, 'Bidder Charles': 13.0}",Bidder Andy
6,1,48.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 47.0, 'Bidder Charles': 13.0}",Bidder Andy
6,2,48.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 47.0, 'Bidder Charles': 13.0}",Bidder Andy
7,0,48.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 47.0, 'Bidder Charles': 13.0}",Bidder Andy
7,1,48.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 47.0, 'Bidder Charles': 13.0}",Bidder Andy
7,2,50.0,0,Bidder Betty,bid,49.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 49.0, 'Bidder Charles': 13.0}",Bidder Andy
8,0,56.0,0,Bidder Betty,bid,55.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Andy
8,1,56.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Andy
8,2,56.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Andy
9,0,56.0,0,Bidder Charles,hold,0.0,13,"{'Bidder Andy': 58.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Andy
9,1,56.0,0,Bidder Andy,hold,0.0,58,"{'Bidder Andy': 58.0, 'Bidder Betty': 55.0, 'Bidder Charles': 13.0}",Bidder Andy
9,2,59.0,0,Bidder Betty,bid,59.0,60,"{'Bidder Andy': 58.0, 'Bidder Betty': 59.0, 'Bidder Charles': 13.0}",Bidder Betty
