period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Betty,bid,10.0,53,"{'Bidder Andy': 0, 'Bidder Betty': 10.0, 'Bidder Charles': 0}",Bidder Betty
0,1,11.0,0,Bidder Andy,bid,70.0,93,"{'Bidder Andy': 70.0, 'Bidder Betty': 10.0, 'Bidder Charles': 0}",Bidder Andy
0,2,21.0,0,Bidder Charles,bid,20.0,96,"{'Bidder Andy': 70.0, 'Bidder Betty': 10.0, 'Bidder Charles': 20.0}",Bidder Andy
1,0,21.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 70.0, 'Bidder Betty': 10.0, 'Bidder Charles': 20.0}",Bidder Andy
1,1,23.0,0,Bidder Betty,bid,22.0,53,"{'Bidder Andy': 70.0, 'Bidder Betty': 22.0, 'Bidder Charles': 20.0}",Bidder Andy
1,2,25.0,0,Bidder Charles,bid,24.0,96,"{'Bidder Andy': 70.0, 'Bidder Betty': 22.0, 'Bidder Charles': 24.0}",Bidder Andy
2,0,31.0,0,Bidder Charles,bid,30.0,96,"{'Bidder Andy': 70.0, 'Bidder Betty': 22.0, 'Bidder Charles': 30.0}",Bidder Andy
2,1,36.0,0,Bidder Betty,bid,35.0,53,"{'Bidder Andy': 70.0, 'Bidder Betty': 35.0, 'Bidder Charles': 30.0}",Bidder Andy
2,2,36.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 70.0, 'Bidder Betty': 35.0, 'Bidder Charles': 30.0}",Bidder Andy
3,0,36.0,0,Bidder Andy,bid,80.0,93,"{'Bidder Andy': 80.0, 'Bidder Betty': 35.0, 'Bidder Charles': 30.0}",Bidder Andy
3,1,41.0,0,Bidder Charles,bid,40.0,96,"{'Bidder Andy': 80.0, 'Bidder Betty': 35.0, 'Bidder Charles': 40.0}",Bidder Andy
3,2,43.0,0,Bidder Betty,bid,42.0,53,"{'Bidder Andy': 80.0, 'Bidder Betty': 42.0, 'Bidder Charles': 40.0}",Bidder Andy
4,0,43.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 80.0, 'Bidder Betty': 42.0, 'Bidder Charles': 40.0}",Bidder Andy
4,1,53.0,0,Bidder Betty,bid,52.0,53,"{'Bidder Andy': 80.0, 'Bidder Betty': 52.0, 'Bidder Charles': 40.0}",Bidder Andy
4,2,61.0,0,Bidder Charles,bid,60.0,96,"{'Bidder Andy': 80.0, 'Bidder Betty': 52.0, 'Bidder Charles': 60.0}",Bidder Andy
5,0,61.0,0,Bidder Andy,bid,85.0,93,"{'Bidder Andy': 85.0, 'Bidder Betty': 52.0, 'Bidder Charles': 60.0}",Bidder Andy
5,1,71.0,0,Bidder Charles,bid,70.0,96,"{'Bidder Andy': 85.0, 'Bidder Betty': 52.0, 'Bidder Charles': 70.0}",Bidder Andy
5,2,71.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 85.0, 'Bidder Betty': 52.0, 'Bidder Charles': 70.0}",Bidder Andy
6,0,71.0,0,Bidder Andy,bid,93.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 70.0}",Bidder Andy
6,1,81.0,0,Bidder Charles,bid,80.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 80.0}",Bidder Andy
6,2,81.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 80.0}",Bidder Andy
7,0,81.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 80.0}",Bidder Andy
7,1,86.0,0,Bidder Charles,bid,85.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 85.0}",Bidder Andy
7,2,86.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 85.0}",Bidder Andy
8,0,86.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 85.0}",Bidder Andy
8,1,91.0,0,Bidder Charles,bid,90.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 90.0}",Bidder Andy
8,2,91.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 90.0}",Bidder Andy
9,0,91.0,0,Bidder Betty,hold,0.0,53,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 90.0}",Bidder Andy
9,1,91.0,0,Bidder Andy,hold,0.0,93,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 90.0}",Bidder Andy
9,2,94.0,0,Bidder Charles,bid,96.0,96,"{'Bidder Andy': 93.0, 'Bidder Betty': 52.0, 'Bidder Charles': 96.0}",Bidder Charles
