period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Betty,bid,31.0,"{'Bidder Andy': 0, 'Bidder Betty': 31.0, 'Bidder Charles': 0}",Bidder Betty
0,1,21.0,0,Bidder Andy,bid,20.0,"{'Bidder Andy': 20.0, 'Bidder Betty': 31.0, 'Bidder Charles': 0}",Bidder Betty
0,2,23.0,0,Bidder Charles,bid,22.0,"{'Bidder Andy': 20.0, 'Bidder Betty': 31.0, 'Bidder Charles': 22.0}",Bidder Betty
1,0,23.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 20.0, 'Bidder Betty': 31.0, 'Bidder Charles': 22.0}",Bidder Betty
1,1,26.0,0,Bidder Andy,bid,25.0,"{'Bidder Andy': 25.0, 'Bidder Betty': 31.0, 'Bidder Charles': 22.0}",Bidder Betty
1,2,29.0,0,Bidder Charles,bid,28.0,"{'Bidder Andy': 25.0, 'Bidder Betty': 31.0, 'Bidder Charles': 28.0}",Bidder Betty
2,0,31.0,0,Bidder Andy,bid,30.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 31.0, 'Bidder Charles': 28.0}",Bidder Betty
2,1,31.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 31.0, 'Bidder Charles': 28.0}",Bidder Betty
2,2,32.0,0,Bidder Charles,bid,35.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 31.0, 'Bidder Charles': 35.0}",Bidder Charles
3,0,32.0,0,Bidder Charles,bid,36.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 31.0, 'Bidder Charles': 36.0}",Bidder Charles
3,1,36.0,0,Bidder Andy,bid,35.0,"{'Bidder Andy': 35.0, 'Bidder Betty': 31.0, 'Bidder Charles': 36.0}",Bidder Charles
3,2,36.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 35.0, 'Bidder Betty': 31.0, 'Bidder Charles': 36.0}",Bidder Charles
4,0,36.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 35.0, 'Bidder Betty': 31.0, 'Bidder Charles': 36.0}",Bidder Charles
4,1,37.0,0,Bidder Andy,bid,40.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 31.0, 'Bidder Charles': 36.0}",Bidder Andy
4,2,40.0,0,Bidder Charles,bid,40.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 31.0, 'Bidder Charles': 40.0}",Bidder Andy
5,0,41.0,0,Bidder Charles,bid,50.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 31.0, 'Bidder Charles': 50.0}",Bidder Charles
5,1,46.0,0,Bidder Andy,bid,45.0,"{'Bidder Andy': 45.0, 'Bidder Betty': 31.0, 'Bidder Charles': 50.0}",Bidder Charles
5,2,46.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 45.0, 'Bidder Betty': 31.0, 'Bidder Charles': 50.0}",Bidder Charles
6,0,50.0,0,Bidder Andy,bid,50.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 50.0}",Bidder Andy
6,1,50.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 50.0}",Bidder Andy
6,2,51.0,0,Bidder Charles,bid,70.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 70.0}",Bidder Charles
7,0,51.0,0,Bidder Charles,bid,72.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 72.0}",Bidder Charles
7,1,56.0,0,Bidder Andy,bid,55.0,"{'Bidder Andy': 55.0, 'Bidder Betty': 31.0, 'Bidder Charles': 72.0}",Bidder Charles
7,2,56.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 55.0, 'Bidder Betty': 31.0, 'Bidder Charles': 72.0}",Bidder Charles
8,0,56.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 55.0, 'Bidder Betty': 31.0, 'Bidder Charles': 72.0}",Bidder Charles
8,1,56.0,0,Bidder Charles,bid,75.0,"{'Bidder Andy': 55.0, 'Bidder Betty': 31.0, 'Bidder Charles': 75.0}",Bidder Charles
8,2,61.0,0,Bidder Andy,bid,60.0,"{'Bidder Andy': 60.0, 'Bidder Betty': 31.0, 'Bidder Charles': 75.0}",Bidder Charles
9,0,61.0,0,Bidder Charles,bid,80.0,"{'Bidder Andy': 60.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
9,1,67.0,0,Bidder Andy,bid,66.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
9,2,67.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
