period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Betty,bid,3.0,3,"{'Bidder Andy': 0, 'Bidder Betty': 3.0, 'Bidder Charles': 0}",Bidder Betty
0,1,4.0,0,Bidder Andy,bid,60.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 0}",Bidder Andy
0,2,11.0,0,Bidder Charles,bid,10.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 10.0}",Bidder Andy
1,0,11.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 10.0}",Bidder Andy
1,1,11.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 10.0}",Bidder Andy
1,2,13.0,0,Bidder Charles,bid,12.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 12.0}",Bidder Andy
2,0,13.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 12.0}",Bidder Andy
2,1,15.0,0,Bidder Charles,bid,14.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 14.0}",Bidder Andy
2,2,15.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 14.0}",Bidder Andy
3,0,21.0,0,Bidder Charles,bid,20.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Andy
3,1,21.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Andy
3,2,21.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Andy
4,0,21.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 20.0}",Bidder Andy
4,1,26.0,0,Bidder Charles,bid,25.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 25.0}",Bidder Andy
4,2,26.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 25.0}",Bidder Andy
5,0,26.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 25.0}",Bidder Andy
5,1,26.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 25.0}",Bidder Andy
5,2,31.0,0,Bidder Charles,bid,30.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 30.0}",Bidder Andy
6,0,36.0,0,Bidder Charles,bid,35.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 35.0}",Bidder Andy
6,1,36.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 35.0}",Bidder Andy
6,2,36.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 35.0}",Bidder Andy
7,0,36.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 35.0}",Bidder Andy
7,1,36.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 35.0}",Bidder Andy
7,2,41.0,0,Bidder Charles,bid,40.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 40.0}",Bidder Andy
8,0,41.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 40.0}",Bidder Andy
8,1,41.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 40.0}",Bidder Andy
8,2,51.0,0,Bidder Charles,bid,50.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Andy
9,0,51.0,0,Bidder Andy,hold,0.0,60,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 50.0}",Bidder Andy
9,1,61.0,0,Bidder Charles,bid,80.0,81,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 80.0}",Bidder Charles
9,2,61.0,0,Bidder Betty,hold,0.0,3,"{'Bidder Andy': 60.0, 'Bidder Betty': 3.0, 'Bidder Charles': 80.0}",Bidder Charles
