period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Andy,bid,1.0,7,"{'Bidder Andy': 1.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,2.0,0,Bidder Betty,bid,71.0,71,"{'Bidder Andy': 1.0, 'Bidder Betty': 71.0, 'Bidder Charles': 0}",Bidder Betty
0,2,4.0,0,Bidder Charles,bid,3.0,22,"{'Bidder Andy': 1.0, 'Bidder Betty': 71.0, 'Bidder Charles': 3.0}",Bidder Betty
1,0,6.0,0,Bidder Andy,bid,5.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 3.0}",Bidder Betty
1,1,8.0,0,Bidder Charles,bid,7.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 7.0}",Bidder Betty
1,2,8.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 7.0}",Bidder Betty
2,0,8.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 7.0}",Bidder Betty
2,1,8.0,0,Bidder Andy,hold,0.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 7.0}",Bidder Betty
2,2,10.0,0,Bidder Charles,bid,9.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 9.0}",Bidder Betty
3,0,10.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 9.0}",Bidder Betty
3,1,13.0,0,Bidder Charles,bid,12.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 12.0}",Bidder Betty
3,2,13.0,0,Bidder Andy,hold,0.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 12.0}",Bidder Betty
4,0,13.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 12.0}",Bidder Betty
4,1,23.0,0,Bidder Charles,bid,22.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
4,2,23.0,0,Bidder Andy,hold,0.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
5,0,23.0,0,Bidder Charles,hold,0.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
5,1,23.0,0,Bidder Andy,hold,0.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
5,2,23.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
6,0,23.0,0,Bidder Charles,hold,0.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
6,1,23.0,0,Bidder Andy,hold,0.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
6,2,23.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
7,0,23.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
7,1,23.0,0,Bidder Charles,hold,0.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
7,2,23.0,0,Bidder Andy,hold,0.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
8,0,23.0,0,Bidder Charles,hold,0.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
8,1,23.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
8,2,23.0,0,Bidder Andy,hold,0.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
9,0,23.0,0,Bidder Charles,hold,0.0,22,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
9,1,23.0,0,Bidder Betty,hold,0.0,71,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
9,2,23.0,0,Bidder Andy,hold,0.0,7,"{'Bidder Andy': 5.0, 'Bidder Betty': 71.0, 'Bidder Charles': 22.0}",Bidder Betty
