period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Charles,bid,5.0,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 5.0}",Bidder Charles
0,1,6.0,0,Bidder Andy,bid,10.0,"{'Bidder Andy': 10.0, 'Bidder Betty': 0, 'Bidder Charles': 5.0}",Bidder Andy
0,2,11.0,0,Bidder Betty,bid,56.0,"{'Bidder Andy': 10.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
1,0,11.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 10.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
1,1,11.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 10.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
1,2,21.0,0,Bidder Andy,bid,20.0,"{'Bidder Andy': 20.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
2,0,31.0,0,Bidder Andy,bid,30.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
2,1,31.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
2,2,31.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 30.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
3,0,41.0,0,Bidder Andy,bid,40.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
3,1,41.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
3,2,41.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 40.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
4,0,51.0,0,Bidder Andy,bid,50.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
4,1,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
4,2,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
5,0,51.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
5,1,51.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 50.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Betty
5,2,57.0,0,Bidder Andy,bid,60.0,"{'Bidder Andy': 60.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
6,0,57.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 60.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
6,1,57.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 60.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
6,2,57.0,0,Bidder Andy,bid,70.0,"{'Bidder Andy': 70.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
7,0,57.0,0,Bidder Andy,bid,80.0,"{'Bidder Andy': 80.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
7,1,57.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 80.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
7,2,57.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 80.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
8,0,57.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 80.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
8,1,57.0,0,Bidder Andy,bid,85.0,"{'Bidder Andy': 85.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
8,2,57.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 85.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
9,0,57.0,0,Bidder Andy,bid,93.0,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
9,1,57.0,0,Bidder Charles,hold,0.0,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
9,2,57.0,0,Bidder Betty,hold,0.0,"{'Bidder Andy': 93.0, 'Bidder Betty': 56.0, 'Bidder Charles': 5.0}",Bidder Andy
