period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Charles,bid,5.0,5,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 5.0}",Bidder Charles
0,1,6.0,0,Bidder Andy,bid,10.0,57,"{'Bidder Andy': 10.0, 'Bidder Betty': 0, 'Bidder Charles': 5.0}",Bidder Andy
0,2,8.0,0,Bidder Betty,bid,7.0,63,"{'Bidder Andy': 10.0, 'Bidder Betty': 7.0, 'Bidder Charles': 5.0}",Bidder Andy
1,0,8.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 10.0, 'Bidder Betty': 7.0, 'Bidder Charles': 5.0}",Bidder Andy
1,1,10.0,0,Bidder Betty,bid,9.0,63,"{'Bidder Andy': 10.0, 'Bidder Betty': 9.0, 'Bidder Charles': 5.0}",Bidder Andy
1,2,10.0,0,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 10.0, 'Bidder Betty': 9.0, 'Bidder Charles': 5.0}",Bidder Andy
2,0,11.0,0,Bidder Betty,bid,14.0,63,"{'Bidder Andy': 10.0, 'Bidder Betty': 14.0, 'Bidder Charles': 5.0}",Bidder Betty
2,1,15.0,0,Bidder Andy,bid,15.0,57,"{'Bidder Andy': 15.0, 'Bidder Betty': 14.0, 'Bidder Charles': 5.0}",Bidder Andy
2,2,15.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 15.0, 'Bidder Betty': 14.0, 'Bidder Charles': 5.0}",Bidder Andy
3,0,15.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 15.0, 'Bidder Betty': 14.0, 'Bidder Charles': 5.0}",Bidder Andy
3,1,16.0,0,Bidder Betty,bid,20.0,63,"{'Bidder Andy': 15.0, 'Bidder Betty': 20.0, 'Bidder Charles': 5.0}",Bidder Betty
3,2,20.0,0,Bidder Andy,bid,20.0,57,"{'Bidder Andy': 20.0, 'Bidder Betty': 20.0, 'Bidder Charles': 5.0}",Bidder Andy
4,0,21.0,0,Bidder Andy,bid,25.0,57,"{'Bidder Andy': 25.0, 'Bidder Betty': 20.0, 'Bidder Charles': 5.0}",Bidder Andy
4,1,21.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 25.0, 'Bidder Betty': 20.0, 'Bidder Charles': 5.0}",Bidder Andy
4,2,25.0,0,Bidder Betty,bid,25.0,63,"{'Bidder Andy': 25.0, 'Bidder Betty': 25.0, 'Bidder Charles': 5.0}",Bidder Andy
5,0,26.0,0,Bidder Betty,bid,30.0,63,"{'Bidder Andy': 25.0, 'Bidder Betty': 30.0, 'Bidder Charles': 5.0}",Bidder Betty
5,1,26.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 25.0, 'Bidder Betty': 30.0, 'Bidder Charles': 5.0}",Bidder Betty
5,2,30.0,0,Bidder Andy,bid,30.0,57,"{'Bidder Andy': 30.0, 'Bidder Betty': 30.0, 'Bidder Charles': 5.0}",Bidder Andy
6,0,31.0,0,Bidder Betty,bid,35.0,63,"{'Bidder Andy': 30.0, 'Bidder Betty': 35.0, 'Bidder Charles': 5.0}",Bidder Betty
6,1,31.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 30.0, 'Bidder Betty': 35.0, 'Bidder Charles': 5.0}",Bidder Betty
6,2,35.0,0,Bidder Andy,bid,35.0,57,"{'Bidder Andy': 35.0, 'Bidder Betty': 35.0, 'Bidder Charles': 5.0}",Bidder Andy
7,0,36.0,0,Bidder Betty,bid,40.0,63,"{'Bidder Andy': 35.0, 'Bidder Betty': 40.0, 'Bidder Charles': 5.0}",Bidder Betty
7,1,36.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 35.0, 'Bidder Betty': 40.0, 'Bidder Charles': 5.0}",Bidder Betty
7,2,40.0,0,Bidder Andy,bid,40.0,57,"{'Bidder Andy': 40.0, 'Bidder Betty': 40.0, 'Bidder Charles': 5.0}",Bidder Andy
8,0,41.0,0,Bidder Betty,bid,50.0,63,"{'Bidder Andy': 40.0, 'Bidder Betty': 50.0, 'Bidder Charles': 5.0}",Bidder Betty
8,1,46.0,0,Bidder Andy,bid,45.0,57,"{'Bidder Andy': 45.0, 'Bidder Betty': 50.0, 'Bidder Charles': 5.0}",Bidder Betty
8,2,46.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 45.0, 'Bidder Betty': 50.0, 'Bidder Charles': 5.0}",Bidder Betty
9,0,51.0,0,Bidder Andy,bid,56.0,57,"{'Bidder Andy': 56.0, 'Bidder Betty': 50.0, 'Bidder Charles': 5.0}",Bidder Andy
9,1,51.0,0,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 56.0, 'Bidder Betty': 50.0, 'Bidder Charles': 5.0}",Bidder Andy
9,2,57.0,0,Bidder Betty,bid,63.0,63,"{'Bidder Andy': 56.0, 'Bidder Betty': 63.0, 'Bidder Charles': 5.0}",Bidder Betty
