period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,0,Bidder Charles,bid,1.0,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 1.0}",Bidder Charles
0,1,1.0,0,Bidder Andy,bid,1.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 0, 'Bidder Charles': 1.0}",Bidder Andy
0,2,2.0,0,Bidder Betty,bid,10.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 1.0}",Bidder Betty
1,0,2.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 1.0}",Bidder Betty
1,1,10.0,0,Bidder Charles,bid,10.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 10.0}",Bidder Betty
1,2,11.0,0,Bidder Betty,bid,15.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 15.0, 'Bidder Charles': 10.0}",Bidder Betty
2,0,11.0,0,Bidder Betty,bid,20.0,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 10.0}",Bidder Betty
2,1,13.0,0,Bidder Andy,bid,12.0,"{'Bidder Andy': 12.0, 'Bidder Betty': 20.0, 'Bidder Charles': 10.0}",Bidder Betty
2,2,15.0,0,Bidder Charles,bid,14.0,"{'Bidder Andy': 12.0, 'Bidder Betty': 20.0, 'Bidder Charles': 14.0}",Bidder Betty
3,0,17.0,0,Bidder Charles,bid,16.0,"{'Bidder Andy': 12.0, 'Bidder Betty': 20.0, 'Bidder Charles': 16.0}",Bidder Betty
3,1,17.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 12.0, 'Bidder Betty': 20.0, 'Bidder Charles': 16.0}",Bidder Betty
3,2,17.0,0,Bidder Betty,bid,25.0,"{'Bidder Andy': 12.0, 'Bidder Betty': 25.0, 'Bidder Charles': 16.0}",Bidder Betty
4,0,17.0,0,Bidder Betty,bid,26.0,"{'Bidder Andy': 12.0, 'Bidder Betty': 26.0, 'Bidder Charles': 16.0}",Bidder Betty
4,1,19.0,0,Bidder Andy,bid,18.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 26.0, 'Bidder Charles': 16.0}",Bidder Betty
4,2,21.0,0,Bidder Charles,bid,20.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 26.0, 'Bidder Charles': 20.0}",Bidder Betty
5,0,21.0,0,Bidder Betty,bid,30.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 30.0, 'Bidder Charles': 20.0}",Bidder Betty
5,1,30.0,0,Bidder Charles,bid,30.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 30.0, 'Bidder Charles': 30.0}",Bidder Betty
5,2,30.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 30.0, 'Bidder Charles': 30.0}",Bidder Betty
6,0,31.0,0,Bidder Charles,bid,50.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 30.0, 'Bidder Charles': 50.0}",Bidder Charles
6,1,36.0,0,Bidder Betty,bid,35.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 35.0, 'Bidder Charles': 50.0}",Bidder Charles
6,2,36.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 35.0, 'Bidder Charles': 50.0}",Bidder Charles
7,0,36.0,0,Bidder Charles,bid,55.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 35.0, 'Bidder Charles': 55.0}",Bidder Charles
7,1,36.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 35.0, 'Bidder Charles': 55.0}",Bidder Charles
7,2,51.0,0,Bidder Betty,bid,50.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 50.0, 'Bidder Charles': 55.0}",Bidder Charles
8,0,51.0,0,Bidder Charles,bid,83.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 50.0, 'Bidder Charles': 83.0}",Bidder Charles
8,1,51.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 50.0, 'Bidder Charles': 83.0}",Bidder Charles
8,2,56.0,0,Bidder Betty,bid,55.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 55.0, 'Bidder Charles': 83.0}",Bidder Charles
9,0,56.0,0,Bidder Charles,bid,84.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 55.0, 'Bidder Charles': 84.0}",Bidder Charles
9,1,56.0,0,Bidder Andy,hold,0.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 55.0, 'Bidder Charles': 84.0}",Bidder Charles
9,2,68.0,0,Bidder Betty,bid,67.0,"{'Bidder Andy': 18.0, 'Bidder Betty': 67.0, 'Bidder Charles': 84.0}",Bidder Charles
