period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 0, 'Bidder Betty': 0, 'Bidder Charles': 98.0}",Bidder Charles
0,1,32.0,0,Bidder Betty,bid,31.0,31,"{'Bidder Andy': 0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
0,2,67.0,0,Bidder Andy,bid,66.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
1,0,67.0,0,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
1,1,67.0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
1,2,67.0,0,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
2,0,69.0,0,Bidder Andy,bid,68.0,66,"{'Bidder Andy': 68.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
2,1,69.0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 68.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
2,2,71.0,0,Bidder Betty,bid,70.0,31,"{'Bidder Andy': 68.0, 'Bidder Betty': 70.0, 'Bidder Charles': 98.0}",Bidder Charles
3,0,71.0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 68.0, 'Bidder Betty': 70.0, 'Bidder Charles': 98.0}",Bidder Charles
3,1,73.0,0,Bidder Andy,bid,72.0,66,"{'Bidder Andy': 72.0, 'Bidder Betty': 70.0, 'Bidder Charles': 98.0}",Bidder Charles
3,2,73.0,0,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 72.0, 'Bidder Betty': 70.0, 'Bidder Charles': 98.0}",Bidder Charles
4,0,76.0,0,Bidder Betty,bid,75.0,31,"{'Bidder Andy': 72.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
4,1,76.0,0,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 72.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
4,2,76.0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 72.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
5,0,76.0,0,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 72.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
5,1,76.0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 72.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
5,2,81.0,0,Bidder Andy,bid,80.0,66,"{'Bidder Andy': 80.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
6,0,81.0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 80.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
6,1,81.0,0,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 80.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
6,2,81.0,0,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 80.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
7,0,81.0,0,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 80.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
7,1,81.0,0,Bidder Charles,hold,0.0,98,"{'Bidder Andy': 80.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
7,2,83.0,0,Bidder Andy,bid,82.0,66,"{'Bidder Andy': 82.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
8,0,83.0,0,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 82.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
8,1,83.0,0,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 82.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
8,2,83.0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 82.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
9,0,83.0,0,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 82.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
9,1,83.0,0,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 82.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
9,2,83.0,0,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 82.0, 'Bidder Betty': 75.0, 'Bidder Charles': 98.0}",Bidder Charles
