period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,40,Bidder Andy,bid,1.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,2.0,40,Bidder Betty,bid,5.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 5.0, 'Bidder Charles': 0}",Bidder Betty
0,2,6.0,40,Bidder Charles,bid,10.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 5.0, 'Bidder Charles': 10.0}",Bidder Charles
1,0,6.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 5.0, 'Bidder Charles': 10.0}",Bidder Charles
1,1,10.0,40,Bidder Betty,bid,10.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 10.0}",Bidder Betty
1,2,11.0,40,Bidder Charles,bid,20.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 20.0}",Bidder Charles
2,0,11.0,40,Bidder Charles,bid,25.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 25.0}",Bidder Charles
2,1,11.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 25.0}",Bidder Charles
2,2,21.0,40,Bidder Betty,bid,20.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 25.0}",Bidder Charles
3,0,26.0,40,Bidder Betty,bid,30.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 25.0}",Bidder Betty
3,1,30.0,40,Bidder Charles,bid,30.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 30.0}",Bidder Betty
3,2,30.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 30.0}",Bidder Betty
4,0,31.0,40,Bidder Charles,bid,50.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 50.0}",Bidder Charles
4,1,31.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 50.0}",Bidder Charles
4,2,41.0,40,Bidder Betty,bid,40.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 40.0, 'Bidder Charles': 50.0}",Bidder Charles
5,0,41.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 40.0, 'Bidder Charles': 50.0}",Bidder Charles
5,1,50.0,40,Bidder Betty,bid,50.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 50.0, 'Bidder Charles': 50.0}",Bidder Betty
5,2,51.0,40,Bidder Charles,bid,60.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 50.0, 'Bidder Charles': 60.0}",Bidder Charles
6,0,56.0,40,Bidder Betty,bid,55.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 55.0, 'Bidder Charles': 60.0}",Bidder Charles
6,1,56.0,40,Bidder Charles,bid,70.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 55.0, 'Bidder Charles': 70.0}",Bidder Charles
6,2,56.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 55.0, 'Bidder Charles': 70.0}",Bidder Charles
7,0,56.0,40,Bidder Charles,hold,0.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 55.0, 'Bidder Charles': 70.0}",Bidder Charles
7,1,68.0,40,Bidder Betty,bid,67.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 67.0, 'Bidder Charles': 70.0}",Bidder Charles
7,2,68.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 67.0, 'Bidder Charles': 70.0}",Bidder Charles
8,0,68.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 67.0, 'Bidder Charles': 70.0}",Bidder Charles
8,1,68.0,40,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 67.0, 'Bidder Charles': 70.0}",Bidder Charles
8,2,68.0,40,Bidder Charles,bid,75.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 67.0, 'Bidder Charles': 75.0}",Bidder Charles
9,0,68.0,40,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 1.0, 'Bidder Betty': 67.0, 'Bidder Charles': 75.0}",Bidder Charles
9,1,68.0,40,Bidder Charles,bid,85.0,86,"{'Bidder Andy': 1.0, 'Bidder Betty': 67.0, 'Bidder Charles': 85.0}",Bidder Charles
9,2,68.0,40,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 1.0, 'Bidder Betty': 67.0, 'Bidder Charles': 85.0}",Bidder Charles
