period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
0,0,0,40,Bidder Betty,bid,40.0,"{'Bidder Andy': 0, 'Bidder Betty': 40.0, 'Bidder Charles': 0}",Bidder Betty
0,1,41.0,40,Bidder Andy,bid,43.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 0}",Bidder Andy
0,2,43.0,40,Bidder Charles,bid,42.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 42.0}",Bidder Andy
1,0,43.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 42.0}",Bidder Andy
1,1,44.0,40,Bidder Charles,bid,50.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 50.0}",Bidder Charles
1,2,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 50.0}",Bidder Charles
2,0,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 50.0}",Bidder Charles
2,1,44.0,40,Bidder Charles,bid,55.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 55.0}",Bidder Charles
2,2,44.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 55.0}",Bidder Charles
3,0,44.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 55.0}",Bidder Charles
3,1,44.0,40,Bidder Charles,bid,56.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 56.0}",Bidder Charles
3,2,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 56.0}",Bidder Charles
4,0,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 56.0}",Bidder Charles
4,1,44.0,40,Bidder Charles,bid,60.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 60.0}",Bidder Charles
4,2,44.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 60.0}",Bidder Charles
5,0,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 60.0}",Bidder Charles
5,1,44.0,40,Bidder Charles,bid,70.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 70.0}",Bidder Charles
5,2,44.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 70.0}",Bidder Charles
6,0,44.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 70.0}",Bidder Charles
6,1,44.0,40,Bidder Charles,bid,80.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 80.0}",Bidder Charles
6,2,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 80.0}",Bidder Charles
7,0,44.0,40,Bidder Charles,bid,85.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 85.0}",Bidder Charles
7,1,44.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 85.0}",Bidder Charles
7,2,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 85.0}",Bidder Charles
8,0,44.0,40,Bidder Charles,bid,95.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 95.0}",Bidder Charles
8,1,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 95.0}",Bidder Charles
8,2,44.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 95.0}",Bidder Charles
9,0,44.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 95.0}",Bidder Charles
9,1,44.0,40,Bidder Charles,bid,96.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 96.0}",Bidder Charles
9,2,44.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 43.0, 'Bidder Betty': 40.0, 'Bidder Charles': 96.0}",Bidder Charles
