period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,40,Bidder Betty,bid,82.0,82,"{'Bidder Andy': 0, 'Bidder Betty': 82.0, 'Bidder Charles': 0}",Bidder Betty
0,1,13.0,40,Bidder Andy,bid,12.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 0}",Bidder Betty
0,2,21.0,40,Bidder Charles,bid,20.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 20.0}",Bidder Betty
1,0,31.0,40,Bidder Charles,bid,30.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 30.0}",Bidder Betty
1,1,31.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 30.0}",Bidder Betty
1,2,31.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 30.0}",Bidder Betty
2,0,31.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 30.0}",Bidder Betty
2,1,31.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 30.0}",Bidder Betty
2,2,41.0,40,Bidder Charles,bid,40.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 40.0}",Bidder Betty
3,0,41.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 40.0}",Bidder Betty
3,1,51.0,40,Bidder Charles,bid,50.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 50.0}",Bidder Betty
3,2,51.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 50.0}",Bidder Betty
4,0,51.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 50.0}",Bidder Betty
4,1,71.0,40,Bidder Charles,bid,70.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 70.0}",Bidder Betty
4,2,71.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 70.0}",Bidder Betty
5,0,71.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 70.0}",Bidder Betty
5,1,83.0,40,Bidder Charles,bid,85.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 85.0}",Bidder Charles
5,2,83.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 85.0}",Bidder Charles
6,0,83.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 85.0}",Bidder Charles
6,1,83.0,40,Bidder Charles,bid,86.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 86.0}",Bidder Charles
6,2,83.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 86.0}",Bidder Charles
7,0,83.0,40,Bidder Charles,bid,91.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
7,1,83.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
7,2,83.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
8,0,83.0,40,Bidder Charles,hold,0.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
8,1,83.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
8,2,83.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
9,0,83.0,40,Bidder Betty,hold,0.0,82,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
9,1,83.0,40,Bidder Charles,hold,0.0,91,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
9,2,83.0,40,Bidder Andy,hold,0.0,12,"{'Bidder Andy': 12.0, 'Bidder Betty': 82.0, 'Bidder Charles': 91.0}",Bidder Charles
