period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,50,Bidder Andy,bid,4.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 0, 'Bidder Charles': 0}",Bidder Andy
0,1,5.0,50,Bidder Betty,bid,60.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 60.0, 'Bidder Charles': 0}",Bidder Betty
0,2,11.0,50,Bidder Charles,bid,10.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 60.0, 'Bidder Charles': 10.0}",Bidder Betty
1,0,16.0,50,Bidder Charles,bid,15.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 60.0, 'Bidder Charles': 15.0}",Bidder Betty
1,1,16.0,50,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 60.0, 'Bidder Charles': 15.0}",Bidder Betty
1,2,16.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 60.0, 'Bidder Charles': 15.0}",Bidder Betty
2,0,16.0,50,Bidder Betty,bid,66.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 66.0, 'Bidder Charles': 15.0}",Bidder Betty
2,1,26.0,50,Bidder Charles,bid,25.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 66.0, 'Bidder Charles': 25.0}",Bidder Betty
2,2,26.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 66.0, 'Bidder Charles': 25.0}",Bidder Betty
3,0,26.0,50,Bidder Betty,bid,67.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 25.0}",Bidder Betty
3,1,26.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 25.0}",Bidder Betty
3,2,51.0,50,Bidder Charles,bid,50.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 50.0}",Bidder Betty
4,0,51.0,50,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 50.0}",Bidder Betty
4,1,61.0,50,Bidder Charles,bid,60.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 60.0}",Bidder Betty
4,2,61.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 60.0}",Bidder Betty
5,0,61.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 60.0}",Bidder Betty
5,1,61.0,50,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 60.0}",Bidder Betty
5,2,68.0,50,Bidder Charles,bid,70.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 70.0}",Bidder Charles
6,0,68.0,50,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 70.0}",Bidder Charles
6,1,68.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 70.0}",Bidder Charles
6,2,68.0,50,Bidder Charles,bid,72.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 72.0}",Bidder Charles
7,0,68.0,50,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 72.0}",Bidder Charles
7,1,68.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 72.0}",Bidder Charles
7,2,68.0,50,Bidder Charles,bid,76.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 76.0}",Bidder Charles
8,0,68.0,50,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 76.0}",Bidder Charles
8,1,68.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 76.0}",Bidder Charles
8,2,68.0,50,Bidder Charles,bid,80.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 80.0}",Bidder Charles
9,0,68.0,50,Bidder Charles,bid,86.0,86,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 86.0}",Bidder Charles
9,1,68.0,50,Bidder Betty,hold,0.0,67,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 86.0}",Bidder Charles
9,2,68.0,50,Bidder Andy,hold,0.0,4,"{'Bidder Andy': 4.0, 'Bidder Betty': 67.0, 'Bidder Charles': 86.0}",Bidder Charles
