period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,50,Bidder Betty,bid,10.0,57,"{'Bidder Andy': 0, 'Bidder Betty': 10.0, 'Bidder Charles': 0}",Bidder Betty
0,1,6.0,50,Bidder Charles,bid,5.0,17,"{'Bidder Andy': 0, 'Bidder Betty': 10.0, 'Bidder Charles': 5.0}",Bidder Betty
0,2,6.0,50,Bidder Andy,hold,0.0,40,"{'Bidder Andy': 0, 'Bidder Betty': 10.0, 'Bidder Charles': 5.0}",Bidder Betty
1,0,6.0,50,Bidder Betty,hold,0.0,57,"{'Bidder Andy': 0, 'Bidder Betty': 10.0, 'Bidder Charles': 5.0}",Bidder Betty
1,1,10.0,50,Bidder Charles,bid,10.0,17,"{'Bidder Andy': 0, 'Bidder Betty': 10.0, 'Bidder Charles': 10.0}",Bidder Betty
1,2,11.0,50,Bidder Andy,bid,12.0,40,"{'Bidder Andy': 12.0, 'Bidder Betty': 10.0, 'Bidder Charles': 10.0}",Bidder Andy
2,0,13.0,50,Bidder Charles,bid,17.0,17,"{'Bidder Andy': 12.0, 'Bidder Betty': 10.0, 'Bidder Charles': 17.0}",Bidder Charles
2,1,15.0,50,Bidder Andy,bid,14.0,40,"{'Bidder Andy': 14.0, 'Bidder Betty': 10.0, 'Bidder Charles': 17.0}",Bidder Charles
2,2,17.0,50,Bidder Betty,bid,16.0,57,"{'Bidder Andy': 14.0, 'Bidder Betty': 16.0, 'Bidder Charles': 17.0}",Bidder Charles
3,0,18.0,50,Bidder Andy,bid,18.0,40,"{'Bidder Andy': 18.0, 'Bidder Betty': 16.0, 'Bidder Charles': 17.0}",Bidder Andy
3,1,18.0,50,Bidder Charles,hold,0.0,17,"{'Bidder Andy': 18.0, 'Bidder Betty': 16.0, 'Bidder Charles': 17.0}",Bidder Andy
3,2,19.0,50,Bidder Betty,bid,20.0,57,"{'Bidder Andy': 18.0, 'Bidder Betty': 20.0, 'Bidder Charles': 17.0}",Bidder Betty
4,0,19.0,50,Bidder Betty,bid,25.0,57,"{'Bidder Andy': 18.0, 'Bidder Betty': 25.0, 'Bidder Charles': 17.0}",Bidder Betty
4,1,22.0,50,Bidder Andy,bid,21.0,40,"{'Bidder Andy': 21.0, 'Bidder Betty': 25.0, 'Bidder Charles': 17.0}",Bidder Betty
4,2,22.0,50,Bidder Charles,hold,0.0,17,"{'Bidder Andy': 21.0, 'Bidder Betty': 25.0, 'Bidder Charles': 17.0}",Bidder Betty
5,0,25.0,50,Bidder Andy,bid,25.0,40,"{'Bidder Andy': 25.0, 'Bidder Betty': 25.0, 'Bidder Charles': 17.0}",Bidder Andy
5,1,26.0,50,Bidder Betty,bid,30.0,57,"{'Bidder Andy': 25.0, 'Bidder Betty': 30.0, 'Bidder Charles': 17.0}",Bidder Betty
5,2,26.0,50,Bidder Charles,hold,0.0,17,"{'Bidder Andy': 25.0, 'Bidder Betty': 30.0, 'Bidder Charles': 17.0}",Bidder Betty
6,0,26.0,50,Bidder Betty,bid,35.0,57,"{'Bidder Andy': 25.0, 'Bidder Betty': 35.0, 'Bidder Charles': 17.0}",Bidder Betty
6,1,26.0,50,Bidder Charles,hold,0.0,17,"{'Bidder Andy': 25.0, 'Bidder Betty': 35.0, 'Bidder Charles': 17.0}",Bidder Betty
6,2,31.0,50,Bidder Andy,bid,30.0,40,"{'Bidder Andy': 30.0, 'Bidder Betty': 35.0, 'Bidder Charles': 17.0}",Bidder Betty
7,0,31.0,50,Bidder Betty,bid,40.0,57,"{'Bidder Andy': 30.0, 'Bidder Betty': 40.0, 'Bidder Charles': 17.0}",Bidder Betty
7,1,31.0,50,Bidder Charles,hold,0.0,17,"{'Bidder Andy': 30.0, 'Bidder Betty': 40.0, 'Bidder Charles': 17.0}",Bidder Betty
7,2,36.0,50,Bidder Andy,bid,35.0,40,"{'Bidder Andy': 35.0, 'Bidder Betty': 40.0, 'Bidder Charles': 17.0}",Bidder Betty
8,0,36.0,50,Bidder Charles,hold,0.0,17,"{'Bidder Andy': 35.0, 'Bidder Betty': 40.0, 'Bidder Charles': 17.0}",Bidder Betty
8,1,40.0,50,Bidder Andy,bid,40.0,40,"{'Bidder Andy': 40.0, 'Bidder Betty': 40.0, 'Bidder Charles': 17.0}",Bidder Andy
8,2,41.0,50,Bidder Betty,bid,57.0,57,"{'Bidder Andy': 40.0, 'Bidder Betty': 57.0, 'Bidder Charles': 17.0}",Bidder Betty
9,0,41.0,50,Bidder Andy,hold,0.0,40,"{'Bidder Andy': 40.0, 'Bidder Betty': 57.0, 'Bidder Charles': 17.0}",Bidder Betty
9,1,41.0,50,Bidder Betty,hold,0.0,57,"{'Bidder Andy': 40.0, 'Bidder Betty': 57.0, 'Bidder Charles': 17.0}",Bidder Betty
9,2,41.0,50,Bidder Charles,hold,0.0,17,"{'Bidder Andy': 40.0, 'Bidder Betty': 57.0, 'Bidder Charles': 17.0}",Bidder Betty
