period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,50,Bidder Betty,bid,55.0,60,"{'Bidder Andy': 0, 'Bidder Betty': 55.0, 'Bidder Charles': 0}",Bidder Betty
0,1,28.0,50,Bidder Andy,bid,27.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 55.0, 'Bidder Charles': 0}",Bidder Betty
0,2,30.0,50,Bidder Charles,bid,29.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 55.0, 'Bidder Charles': 29.0}",Bidder Betty
1,0,55.0,50,Bidder Charles,bid,55.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 55.0, 'Bidder Charles': 55.0}",Bidder Betty
1,1,56.0,50,Bidder Betty,bid,60.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
1,2,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
2,0,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
2,1,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
2,2,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
3,0,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
3,1,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
3,2,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
4,0,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
4,1,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
4,2,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
5,0,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
5,1,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
5,2,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
6,0,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
6,1,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
6,2,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
7,0,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
7,1,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
7,2,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
8,0,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
8,1,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
8,2,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
9,0,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
9,1,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
9,2,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
10,0,56.0,50,Bidder Betty,hold,0.0,60,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
10,1,56.0,50,Bidder Charles,hold,0.0,56,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
10,2,56.0,50,Bidder Andy,hold,0.0,27,"{'Bidder Andy': 27.0, 'Bidder Betty': 60.0, 'Bidder Charles': 55.0}",Bidder Betty
