period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,50,Bidder Betty,bid,20.0,63,"{'Bidder Andy': 0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Betty
0,1,21.0,50,Bidder Andy,bid,50.0,57,"{'Bidder Andy': 50.0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Andy
0,2,21.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 50.0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Andy
1,0,21.0,50,Bidder Andy,bid,55.0,57,"{'Bidder Andy': 55.0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Andy
1,1,21.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 55.0, 'Bidder Betty': 20.0, 'Bidder Charles': 0}",Bidder Andy
1,2,26.0,50,Bidder Betty,bid,25.0,63,"{'Bidder Andy': 55.0, 'Bidder Betty': 25.0, 'Bidder Charles': 0}",Bidder Andy
2,0,26.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 55.0, 'Bidder Betty': 25.0, 'Bidder Charles': 0}",Bidder Andy
2,1,31.0,50,Bidder Betty,bid,30.0,63,"{'Bidder Andy': 55.0, 'Bidder Betty': 30.0, 'Bidder Charles': 0}",Bidder Andy
2,2,31.0,50,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 55.0, 'Bidder Betty': 30.0, 'Bidder Charles': 0}",Bidder Andy
3,0,31.0,50,Bidder Andy,bid,57.0,57,"{'Bidder Andy': 57.0, 'Bidder Betty': 30.0, 'Bidder Charles': 0}",Bidder Andy
3,1,31.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 57.0, 'Bidder Betty': 30.0, 'Bidder Charles': 0}",Bidder Andy
3,2,36.0,50,Bidder Betty,bid,35.0,63,"{'Bidder Andy': 57.0, 'Bidder Betty': 35.0, 'Bidder Charles': 0}",Bidder Andy
4,0,36.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 57.0, 'Bidder Betty': 35.0, 'Bidder Charles': 0}",Bidder Andy
4,1,38.0,50,Bidder Betty,bid,37.0,63,"{'Bidder Andy': 57.0, 'Bidder Betty': 37.0, 'Bidder Charles': 0}",Bidder Andy
4,2,38.0,50,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 57.0, 'Bidder Betty': 37.0, 'Bidder Charles': 0}",Bidder Andy
5,0,38.0,50,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 57.0, 'Bidder Betty': 37.0, 'Bidder Charles': 0}",Bidder Andy
5,1,38.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 57.0, 'Bidder Betty': 37.0, 'Bidder Charles': 0}",Bidder Andy
5,2,46.0,50,Bidder Betty,bid,45.0,63,"{'Bidder Andy': 57.0, 'Bidder Betty': 45.0, 'Bidder Charles': 0}",Bidder Andy
6,0,46.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 57.0, 'Bidder Betty': 45.0, 'Bidder Charles': 0}",Bidder Andy
6,1,46.0,50,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 57.0, 'Bidder Betty': 45.0, 'Bidder Charles': 0}",Bidder Andy
6,2,48.0,50,Bidder Betty,bid,47.0,63,"{'Bidder Andy': 57.0, 'Bidder Betty': 47.0, 'Bidder Charles': 0}",Bidder Andy
7,0,50.0,50,Bidder Betty,bid,49.0,63,"{'Bidder Andy': 57.0, 'Bidder Betty': 49.0, 'Bidder Charles': 0}",Bidder Andy
7,1,50.0,50,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 57.0, 'Bidder Betty': 49.0, 'Bidder Charles': 0}",Bidder Andy
7,2,50.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 57.0, 'Bidder Betty': 49.0, 'Bidder Charles': 0}",Bidder Andy
8,0,58.0,50,Bidder Betty,bid,63.0,63,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
8,1,58.0,50,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
8,2,58.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
9,0,58.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
9,1,58.0,50,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
9,2,58.0,50,Bidder Betty,hold,0.0,63,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
10,0,58.0,50,Bidder Charles,hold,0.0,5,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
10,1,58.0,50,Bidder Betty,hold,0.0,63,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
10,2,58.0,50,Bidder Andy,hold,0.0,57,"{'Bidder Andy': 57.0, 'Bidder Betty': 63.0, 'Bidder Charles': 0}",Bidder Betty
