period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,50,Bidder Betty,bid,10.0,62,"{'Bidder Andy': 0, 'Bidder Betty': 10.0, 'Bidder Charles': 0}",Bidder Betty
0,1,2.0,50,Bidder Andy,bid,1.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 0}",Bidder Betty
0,2,10.0,50,Bidder Charles,bid,10.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 10.0}",Bidder Betty
1,0,10.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 10.0, 'Bidder Charles': 10.0}",Bidder Betty
1,1,11.0,50,Bidder Betty,bid,15.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 15.0, 'Bidder Charles': 10.0}",Bidder Betty
1,2,13.0,50,Bidder Charles,bid,12.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 15.0, 'Bidder Charles': 12.0}",Bidder Betty
2,0,13.0,50,Bidder Betty,bid,20.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 12.0}",Bidder Betty
2,1,16.0,50,Bidder Charles,bid,15.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 15.0}",Bidder Betty
2,2,16.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 15.0}",Bidder Betty
3,0,20.0,50,Bidder Charles,bid,20.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 20.0}",Bidder Betty
3,1,20.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 20.0, 'Bidder Charles': 20.0}",Bidder Betty
3,2,21.0,50,Bidder Betty,bid,30.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 30.0, 'Bidder Charles': 20.0}",Bidder Betty
4,0,21.0,50,Bidder Betty,bid,35.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 35.0, 'Bidder Charles': 20.0}",Bidder Betty
4,1,23.0,50,Bidder Charles,bid,22.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 35.0, 'Bidder Charles': 22.0}",Bidder Betty
4,2,23.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 35.0, 'Bidder Charles': 22.0}",Bidder Betty
5,0,23.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 35.0, 'Bidder Charles': 22.0}",Bidder Betty
5,1,23.0,50,Bidder Betty,bid,45.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 45.0, 'Bidder Charles': 22.0}",Bidder Betty
5,2,31.0,50,Bidder Charles,bid,30.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 45.0, 'Bidder Charles': 30.0}",Bidder Betty
6,0,41.0,50,Bidder Charles,bid,40.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 45.0, 'Bidder Charles': 40.0}",Bidder Betty
6,1,41.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 45.0, 'Bidder Charles': 40.0}",Bidder Betty
6,2,41.0,50,Bidder Betty,bid,50.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 50.0, 'Bidder Charles': 40.0}",Bidder Betty
7,0,50.0,50,Bidder Charles,bid,50.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 50.0, 'Bidder Charles': 50.0}",Bidder Betty
7,1,51.0,50,Bidder Betty,bid,62.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 50.0}",Bidder Betty
7,2,51.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 50.0}",Bidder Betty
8,0,51.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 50.0}",Bidder Betty
8,1,56.0,50,Bidder Charles,bid,55.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 55.0}",Bidder Betty
8,2,56.0,50,Bidder Betty,hold,0.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 55.0}",Bidder Betty
9,0,63.0,50,Bidder Charles,bid,63.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 63.0}",Bidder Charles
9,1,63.0,50,Bidder Betty,hold,0.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 63.0}",Bidder Charles
9,2,63.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 63.0}",Bidder Charles
10,0,63.0,50,Bidder Betty,hold,0.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 63.0}",Bidder Charles
10,1,63.0,50,Bidder Charles,bid,64.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
10,2,63.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
11,0,63.0,50,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
11,1,63.0,50,Bidder Betty,hold,0.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
11,2,63.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
12,0,63.0,50,Bidder Andy,hold,0.0,6,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
12,1,63.0,50,Bidder Charles,hold,0.0,64,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
12,2,63.0,50,Bidder Betty,hold,0.0,62,"{'Bidder Andy': 1.0, 'Bidder Betty': 62.0, 'Bidder Charles': 64.0}",Bidder Charles
