period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,value,max_bids,highest_bidder
0,0,0,50,Bidder Betty,bid,31.0,31,"{'Bidder Andy': 0, 'Bidder Betty': 31.0, 'Bidder Charles': 0}",Bidder Betty
0,1,32.0,50,Bidder Andy,bid,50.0,66,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 0}",Bidder Andy
0,2,36.0,50,Bidder Charles,bid,35.0,98,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 35.0}",Bidder Andy
1,0,36.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 35.0}",Bidder Andy
1,1,50.0,50,Bidder Charles,bid,50.0,98,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 50.0}",Bidder Andy
1,2,50.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 50.0}",Bidder Andy
2,0,51.0,50,Bidder Charles,bid,60.0,98,"{'Bidder Andy': 50.0, 'Bidder Betty': 31.0, 'Bidder Charles': 60.0}",Bidder Charles
2,1,61.0,50,Bidder Andy,bid,66.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 60.0}",Bidder Andy
2,2,61.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 60.0}",Bidder Andy
3,0,67.0,50,Bidder Charles,bid,70.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 70.0}",Bidder Charles
3,1,67.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 70.0}",Bidder Charles
3,2,67.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 70.0}",Bidder Charles
4,0,67.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 70.0}",Bidder Charles
4,1,67.0,50,Bidder Charles,bid,80.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
4,2,67.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
5,0,67.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
5,1,67.0,50,Bidder Charles,bid,90.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 90.0}",Bidder Charles
5,2,67.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 90.0}",Bidder Charles
6,0,67.0,50,Bidder Charles,bid,95.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 95.0}",Bidder Charles
6,1,67.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 95.0}",Bidder Charles
6,2,67.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 95.0}",Bidder Charles
7,0,67.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 95.0}",Bidder Charles
7,1,67.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 95.0}",Bidder Charles
7,2,67.0,50,Bidder Charles,bid,98.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
8,0,67.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
8,1,67.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
8,2,67.0,50,Bidder Charles,hold,0.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
9,0,67.0,50,Bidder Charles,hold,0.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
9,1,67.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
9,2,67.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
10,0,67.0,50,Bidder Andy,hold,0.0,66,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
10,1,67.0,50,Bidder Charles,hold,0.0,98,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
10,2,67.0,50,Bidder Betty,hold,0.0,31,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
